EMS_CALL_IDENTIFIER,VQ_COLOR_t1,VQ_COLOR_t2,VQ_COLOR_t3,VQ_COLOR_t4,VQ_COLOR_t5,VQ_COLOR_t6,VQ_COLOR_t7,VQ_COLOR_t8,VQ_COLOR_CALLS
1518687914725,-1,-1,-1,-1,2,2,2,2,2
1518687918114,3,3,3,3,3,3,3,3,3
1518687919975,-1,-1,-1,-1,-1,-1,-1,-1,2
1518687967457,3,3,3,3,3,3,3,3,3
1518688009916,3,3,3,3,3,3,3,3,3
1518688011039,3,3,3,3,3,3,3,3,3
1518688031095,-1,-1,-1,-1,2,2,2,-1,2
1518688036473,-1,-1,-1,-1,-1,-1,-1,-1,2
1518688152123,3,3,3,3,3,3,3,3,3
1518688160097,-1,-1,-1,-1,-1,-1,-1,-1,2
1518688166893,3,3,3,3,3,3,3,3,3
1518688210970,-1,-1,-1,-1,-1,-1,-1,-1,2
1518688222133,3,3,3,3,3,3,3,3,3
1518688238103,3,3,3,3,3,3,3,3,3
1518688255499,-1,-1,-1,-1,2,2,2,2,2
1518688263623,-1,-1,-1,-1,2,2,2,2,2
1518688274327,3,3,3,3,3,3,3,3,3
1518688374780,3,3,3,3,3,3,3,3,3
1518688377286,-1,-1,-1,-1,2,2,2,2,2
1518688388076,3,3,3,3,3,3,3,3,3
1518688398053,3,3,3,3,3,3,3,3,3
1518688404962,-1,-1,-1,-1,-1,-1,2,2,2
1518688416838,3,3,3,3,3,3,3,3,3
1518688430342,-1,-1,-1,-1,2,2,2,2,2
1518688470938,-1,-1,-1,-1,-1,-1,2,2,2
1518688471138,3,3,3,3,3,3,3,3,3
1518688488068,3,3,3,3,3,3,3,3,3
1518688511657,3,3,3,3,3,3,3,3,3
1518688610177,-1,-1,-1,-1,-1,-1,-1,-1,2
1518688611304,-1,-1,-1,-1,2,2,2,-1,2
1518688627099,-1,-1,-1,-1,2,2,2,2,2
1518688630338,-1,-1,-1,-1,-1,-1,-1,-1,2
1518688631464,-1,-1,-1,-1,-1,-1,2,2,2
1518688631771,-1,-1,-1,-1,2,2,2,2,2
1518688652131,3,3,3,3,3,3,3,3,3
1518688663053,-1,-1,-1,-1,-1,-1,-1,-1,2
1518688664235,-1,-1,-1,-1,2,2,-1,-1,2
1518688669841,-1,-1,-1,-1,-1,-1,-1,-1,2
1518688670889,-1,-1,-1,-1,2,2,2,-1,2
1518688672177,-1,-1,-1,-1,-1,-1,-1,-1,2
1518688728084,3,3,3,3,3,3,3,3,3
1518688732444,-1,-1,-1,-1,-1,-1,2,2,2
1518688739244,3,3,3,3,3,3,3,3,3
1518688742161,-1,-1,-1,-1,2,2,2,2,2
1518688742617,3,3,3,3,3,3,3,3,3
1518688753283,-1,-1,-1,-1,2,2,2,2,2
1518688753869,3,3,3,3,3,3,3,3,3
1518688771001,-1,-1,-1,-1,-1,-1,-1,-1,2
1518688788673,3,3,3,3,3,3,3,3,3
1518688819897,3,3,3,3,3,3,3,3,3
1518688845562,3,3,3,3,3,3,3,3,3
1518688876741,3,3,3,3,3,3,3,3,3
1518688890272,-1,-1,-1,-1,-1,-1,-1,-1,2
1518688904854,-1,-1,-1,-1,-1,-1,-1,-1,2
1518688927831,-1,-1,-1,-1,-1,-1,-1,-1,2
1518688929024,3,3,3,3,3,3,3,3,3
1518688962043,-1,-1,-1,-1,2,2,2,2,2
1518688996716,3,3,3,3,3,3,3,3,3
1518689012285,-1,-1,-1,-1,2,2,2,2,2
1518689041284,-1,-1,-1,-1,2,2,2,2,2
1518689045818,3,3,3,3,3,3,3,3,3
1518689072775,-1,-1,-1,-1,-1,-1,2,2,2
1518689091281,-1,-1,-1,-1,-1,-1,2,2,2
1518689121179,-1,-1,-1,-1,2,2,2,2,2
1518689135470,3,3,3,3,3,3,3,3,3
1518689161138,-1,-1,-1,-1,2,2,2,-1,2
1518689166553,3,3,3,3,3,3,3,3,3
1518689181566,-1,-1,-1,-1,-1,-1,2,2,2
1518689195725,3,3,3,3,3,3,3,3,3
1518689198364,-1,-1,-1,-1,-1,-1,-1,-1,2
1518689268434,-1,-1,-1,-1,2,2,2,2,2
1518689275344,-1,-1,-1,-1,2,2,2,2,2
1518689277361,3,3,3,3,3,3,3,3,3
1518689279076,-1,-1,-1,-1,-1,-1,-1,-1,2
1518689298138,-1,-1,-1,-1,2,2,2,2,2
1518689305375,-1,-1,-1,-1,-1,-1,2,2,2
1518689314742,3,3,3,3,3,3,3,3,3
1518689336527,3,3,3,3,3,3,3,3,3
1518689353422,3,3,3,3,3,3,3,3,3
1518689401814,3,3,3,3,3,3,3,3,3
1518689428117,-1,-1,-1,-1,2,2,2,2,2
1518689435645,3,3,3,3,3,3,3,3,3
1518689500986,3,3,3,3,3,3,3,3,3
1518689506219,3,3,3,3,3,3,3,3,3
1518689510029,-1,-1,-1,-1,-1,-1,2,2,2
1518689513171,3,3,3,3,3,3,3,3,3
1518689563395,3,3,3,3,3,3,3,3,3
1518689582813,-1,-1,-1,-1,-1,-1,-1,-1,2
1518689590040,3,3,3,3,3,3,3,3,3
1518689590066,-1,-1,-1,-1,2,2,-1,2,2
1518689623415,-1,-1,-1,-1,2,2,2,2,2
1518689629368,-1,-1,-1,-1,-1,2,2,-1,2
1518689695105,3,3,3,3,3,3,3,3,3
1518689696224,3,3,3,3,3,3,3,3,3
1518689754681,-1,-1,-1,-1,2,2,2,2,2
1518689769397,-1,-1,-1,-1,-1,-1,-1,-1,2
1518689774315,-1,-1,-1,-1,2,2,2,2,2
1518689796902,-1,-1,-1,-1,2,2,-1,2,2
1518689831068,-1,-1,-1,-1,-1,-1,-1,-1,2
1518689850863,-1,-1,-1,-1,2,2,2,2,2
1518689851206,3,3,3,3,3,3,3,3,3
1518689857713,3,3,3,3,3,3,3,3,3
1518689880026,-1,-1,-1,-1,-1,-1,-1,-1,2
1518689881905,-1,-1,-1,-1,-1,-1,-1,-1,2
1518689884801,3,3,3,3,3,3,3,3,3
1518689899927,-1,-1,-1,-1,-1,-1,-1,-1,2
1518689913885,-1,-1,-1,-1,-1,-1,-1,-1,2
1518689926328,3,3,3,3,3,3,3,3,3
1518689978503,-1,-1,-1,-1,2,2,2,2,2
1518690004716,-1,-1,-1,-1,-1,-1,-1,-1,2
1518690018234,-1,-1,-1,-1,2,2,2,2,2
1518690024533,-1,-1,-1,-1,-1,-1,-1,-1,2
1518690068669,-1,-1,-1,-1,-1,-1,-1,-1,2
1518690072644,-1,-1,-1,-1,2,2,2,2,2
1518690074975,3,3,3,3,3,3,3,3,3
1518690115670,-1,-1,-1,-1,-1,-1,-1,-1,2
1518690167939,-1,-1,-1,-1,-1,-1,-1,-1,2
1518690189837,-1,-1,-1,-1,2,2,2,2,2
1518690226940,3,3,3,3,3,3,3,3,3
1518690230015,-1,-1,-1,-1,-1,-1,-1,-1,2
1518690241260,3,3,3,3,3,3,3,3,3
1518690249477,3,3,3,3,3,3,3,3,3
1518690269499,3,3,3,3,3,3,3,3,3
1518690273013,-1,-1,-1,-1,2,2,2,-1,2
1518690311414,3,3,3,3,3,3,3,3,3
1518690333599,3,3,3,3,3,3,3,3,3
1518690350761,3,3,3,3,3,3,3,3,3
1518690360862,3,3,3,3,3,3,3,3,3
1518690382773,3,3,3,3,3,3,3,3,3
1518690388507,3,3,3,3,3,3,3,3,3
1518690409394,-1,-1,-1,-1,2,2,2,2,2
1518690448102,-1,-1,-1,-1,-1,-1,-1,-1,2
1518690449263,-1,-1,-1,-1,2,2,-1,-1,2
1518690565417,-1,-1,-1,-1,3,3,3,3,2
1518690573357,-1,-1,-1,-1,2,2,-1,-1,2
1518690589157,3,3,3,3,3,3,3,3,3
1518690600127,3,3,3,3,3,3,3,3,3
1518690623384,3,3,3,3,3,3,3,3,3
1518690632306,3,3,3,3,3,3,3,3,3
1518690648511,-1,-1,-1,-1,2,2,2,2,2
1518690659115,3,3,3,3,3,3,3,3,3
1518690665980,-1,-1,-1,-1,2,2,2,2,2
1518690672172,-1,-1,-1,-1,2,2,2,2,2
1518690683566,-1,-1,-1,-1,2,2,2,2,2
1518690723948,-1,-1,-1,-1,2,2,2,2,2
1518690730081,-1,-1,-1,-1,2,2,2,2,2
1518690751875,-1,-1,-1,-1,-1,-1,2,2,2
1518690788852,3,3,3,3,3,3,3,3,3
1518690798965,3,3,3,3,3,3,3,3,3
1518690815379,3,3,3,3,3,3,3,3,3
1518690848212,3,3,3,3,3,3,3,3,3
1518690944768,-1,-1,-1,-1,-1,-1,-1,-1,2
1518690983489,3,3,3,3,3,3,3,3,3
1518690987245,-1,-1,-1,-1,2,2,2,2,2
1518691028201,3,3,3,3,3,3,3,3,3
1518691040328,-1,-1,-1,-1,-1,-1,-1,-1,2
1518691042192,3,3,3,3,3,3,3,3,3
1518691049083,-1,-1,-1,-1,-1,-1,2,2,2
1518691061197,-1,-1,-1,-1,2,2,2,2,2
1518691068197,-1,-1,-1,-1,2,2,2,2,2
1518691078646,-1,-1,-1,-1,2,2,-1,-1,2
1518691119672,-1,-1,-1,-1,2,2,2,2,2
1518691122038,-1,-1,-1,-1,-1,-1,-1,-1,2
1518691163950,3,3,3,3,3,3,3,3,3
1518691183519,-1,-1,-1,-1,2,2,2,2,2
1518691212413,3,3,3,3,3,3,3,3,3
1518691214311,-1,-1,-1,-1,2,2,2,2,2
1518691231883,3,3,3,3,3,3,3,3,3
1518691236904,-1,-1,-1,-1,-1,-1,-1,-1,2
1518691242761,3,3,3,3,3,3,3,3,3
1518691329095,3,3,3,3,3,3,3,3,3
1518691345673,-1,-1,-1,-1,-1,-1,2,2,2
1518691351816,-1,-1,-1,-1,-1,-1,-1,-1,2
1518691360088,-1,-1,-1,-1,-1,-1,2,2,2
1518691400242,-1,-1,-1,-1,-1,-1,-1,-1,2
1518691401369,-1,-1,-1,-1,-1,-1,2,2,2
1518691472917,-1,-1,-1,-1,2,2,-1,-1,2
1518691504272,-1,-1,-1,-1,2,2,2,2,2
1518691572935,-1,-1,-1,-1,2,2,2,2,2
1518691577989,-1,-1,-1,-1,-1,-1,-1,-1,2
1518691600527,-1,-1,-1,-1,-1,-1,-1,-1,2
1518691618765,-1,-1,-1,-1,2,2,2,2,2
1518691676516,3,3,3,3,3,3,3,3,3
1518691696111,3,3,3,3,3,3,3,3,3
1518691701547,-1,-1,-1,-1,-1,-1,-1,-1,2
1518691711032,3,3,3,3,3,3,3,3,3
1518691768498,3,3,3,3,3,3,3,3,3
1518691768555,-1,-1,-1,-1,2,2,2,2,2
1518691798353,-1,-1,-1,-1,-1,-1,-1,-1,2
1518691799491,-1,-1,-1,-1,2,2,2,2,2
1518691850652,2,2,2,2,2,2,2,2,2
1518691861156,-1,-1,-1,-1,-1,-1,2,2,2
1518691883492,-1,-1,-1,-1,2,2,2,2,2
1518691905807,2,2,2,2,2,2,2,2,2
1518691956532,3,3,3,3,3,3,3,3,3
1518691960347,-1,-1,-1,-1,-1,-1,2,2,2
1518692008854,3,3,3,3,3,3,3,3,3
1518692012296,3,3,3,3,3,3,3,3,3
1518692067961,3,3,3,3,3,3,3,3,3
1518692078358,3,3,3,3,3,3,3,3,3
1518692081253,-1,-1,-1,-1,-1,-1,-1,-1,2
1518692134868,-1,-1,-1,-1,-1,-1,2,2,2
1518692203842,-1,-1,-1,-1,-1,-1,2,2,2
1518692213759,-1,-1,-1,-1,-1,-1,2,2,2
1518692229532,2,2,2,2,2,2,2,2,2
1518692264999,-1,-1,-1,-1,2,2,2,2,2
1518692287687,-1,-1,-1,-1,2,2,2,2,2
1518692309002,-1,-1,-1,-1,-1,-1,-1,-1,2
1518692396736,3,3,3,3,3,3,3,3,3
1518692411718,3,3,3,3,3,3,3,3,3
1518692412980,-1,-1,-1,-1,2,2,2,2,2
1518692427053,-1,-1,-1,-1,-1,-1,-1,-1,2
1518692445498,3,3,3,3,3,3,3,3,3
1518692471268,-1,-1,-1,-1,2,2,-1,-1,2
1518692479335,3,3,3,3,3,3,3,3,3
1518692495477,-1,-1,-1,-1,2,2,2,2,2
1518692541119,-1,-1,-1,-1,-1,-1,-1,-1,2
1518692623821,-1,-1,-1,-1,-1,-1,2,2,2
1518692626615,-1,-1,-1,-1,2,2,2,2,2
1518692646572,-1,-1,-1,-1,-1,-1,-1,-1,2
1518692703928,-1,-1,-1,-1,-1,-1,-1,-1,2
1518692774919,-1,-1,-1,-1,2,2,2,2,2
1518692786237,-1,-1,-1,-1,2,2,2,2,2
1518692854633,3,3,3,3,3,3,3,3,3
1518692864807,3,3,3,3,3,3,3,3,3
1518692869766,-1,-1,-1,-1,2,2,2,2,2
1518692892582,-1,-1,-1,-1,-1,-1,-1,-1,2
1518692908712,-1,-1,-1,-1,2,2,2,2,2
1518692913233,3,3,3,3,3,3,3,3,3
1518692917262,-1,-1,-1,-1,2,2,2,2,2
1518692928574,3,3,3,3,3,3,3,3,3
1518692984095,3,3,3,3,3,3,3,3,3
1518693000570,3,3,3,3,3,3,3,3,3
1518693019805,-1,-1,-1,-1,-1,-1,-1,-1,2
1518693020982,-1,-1,-1,-1,-1,-1,2,2,2
1518693028059,-1,-1,-1,-1,-1,-1,2,2,2
1518693046610,3,3,3,3,3,3,3,3,3
1518693056919,-1,-1,-1,-1,-1,2,2,-1,2
1518693058171,-1,-1,-1,-1,-1,-1,2,2,2
1518693060078,-1,-1,-1,-1,-1,-1,2,2,2
1518693060661,3,3,3,3,3,3,3,3,3
1518693071797,3,3,3,3,3,3,3,3,3
1518693102294,3,3,3,3,3,3,3,3,3
1518693103539,-1,-1,-1,-1,-1,-1,-1,-1,2
1518693118957,-1,-1,-1,-1,2,2,2,-1,2
1518693142276,3,3,3,3,3,3,3,3,3
1518693154958,-1,-1,-1,-1,2,2,2,2,2
1518693163002,3,3,3,3,3,3,3,3,3
1518693184163,3,3,3,3,3,3,3,3,3
1518693185569,-1,-1,-1,-1,2,2,2,2,2
1518693193696,-1,-1,-1,-1,2,2,2,2,2
1518693224951,3,3,3,3,3,3,3,3,3
1518693237722,-1,-1,-1,-1,-1,-1,-1,-1,2
1518693242643,-1,-1,-1,-1,-1,-1,-1,-1,2
1518693277466,-1,-1,-1,-1,-1,-1,-1,-1,2
1518693297422,-1,-1,-1,-1,2,2,2,2,2
1518693354041,-1,-1,-1,-1,2,2,2,2,2
1518693393840,3,3,3,3,3,3,3,3,3
1518693395490,-1,-1,-1,-1,2,2,2,2,2
1518693450242,-1,-1,-1,-1,-1,-1,2,2,1
1518693454586,3,3,3,3,3,3,3,3,3
1518693464043,-1,-1,-1,-1,2,2,2,2,2
1518693464057,3,3,3,3,3,3,3,3,3
1518693464668,-1,-1,-1,-1,2,2,2,2,2
1518693485770,3,3,3,3,3,3,3,3,3
1518693487467,3,3,3,3,3,3,3,3,3
1518693487661,3,3,3,3,3,3,3,3,3
1518693492457,-1,-1,-1,-1,-1,-1,-1,-1,2
1518693504923,-1,-1,-1,-1,-1,-1,-1,-1,2
1518693591317,3,3,3,3,3,3,3,3,3
1518693671946,-1,-1,-1,-1,2,2,2,2,2
1518693686969,3,3,3,3,3,3,3,3,3
1518693693468,2,2,2,2,2,2,2,2,2
1518693694473,2,2,2,2,-1,-1,-1,-1,2
1518693711955,2,2,2,2,2,2,2,2,2
1518693719934,-1,-1,-1,-1,-1,-1,-1,-1,2
1518693721115,-1,-1,-1,-1,-1,-1,2,2,2
1518693736979,-1,-1,-1,-1,-1,-1,-1,-1,2
1518693738158,-1,-1,-1,-1,-1,-1,2,2,2
1518693768993,-1,-1,-1,-1,-1,-1,-1,-1,2
1518693770148,-1,-1,-1,-1,-1,-1,2,2,2
1518693791841,3,3,3,3,3,3,3,3,3
1518693792864,3,3,3,3,3,3,3,3,3
1518693805090,3,3,3,3,3,3,3,3,3
1518693806209,3,3,3,3,3,3,3,3,3
1518693818063,-1,-1,-1,-1,-1,-1,-1,-1,2
1518693819079,-1,-1,-1,-1,-1,-1,2,2,0
1518693835706,-1,-1,-1,-1,-1,-1,-1,-1,2
1518693836797,-1,-1,-1,-1,-1,-1,2,2,2
1518693854205,-1,-1,-1,-1,-1,-1,-1,-1,2
1518693855360,-1,-1,-1,-1,-1,-1,2,2,2
1518693861518,-1,-1,-1,-1,2,2,2,2,2
1518693894805,-1,-1,-1,-1,2,2,2,-1,2
1518693931511,-1,-1,-1,-1,-1,-1,-1,-1,2
1518693933178,-1,-1,-1,-1,-1,-1,-1,-1,2
1518693934331,-1,-1,-1,-1,-1,-1,2,2,2
1518693939516,3,3,3,3,3,3,3,3,3
1518693957855,3,3,3,3,3,3,3,3,3
1518693967154,-1,-1,-1,-1,2,2,2,2,2
1518693970748,3,3,3,3,3,3,3,3,3
1518693971827,-1,-1,-1,-1,-1,-1,2,2,2
1518693978367,-1,-1,-1,-1,2,2,2,2,2
1518693991168,3,3,3,3,3,3,3,3,3
1518693991690,-1,-1,-1,-1,-1,-1,-1,-1,2
1518693992698,-1,-1,-1,-1,-1,-1,2,2,2
1518694003145,3,3,3,3,3,3,3,3,3
1518694008443,-1,-1,-1,-1,-1,-1,-1,-1,2
1518694009595,-1,-1,-1,-1,-1,-1,2,2,2
1518694010007,-1,-1,-1,-1,-1,-1,2,2,2
1518694013406,-1,-1,-1,-1,2,2,2,2,2
1518694046519,-1,-1,-1,-1,-1,-1,-1,-1,2
1518694058754,-1,-1,-1,-1,2,2,2,2,2
1518694090976,3,3,3,3,3,3,3,3,3
1518694101708,-1,-1,-1,-1,2,2,2,2,2
1518694225297,3,3,3,3,3,3,3,3,3
1518694256464,-1,-1,-1,-1,2,2,2,2,2
1518694279375,3,3,3,3,3,3,3,3,3
1518694296633,-1,-1,-1,-1,2,2,2,2,2
1518694308155,3,3,3,3,3,3,3,3,3
1518694326528,-1,-1,-1,-1,2,2,2,-1,2
1518694331226,-1,-1,-1,-1,-1,2,2,-1,2
1518694336512,3,3,3,3,3,3,3,3,3
1518694364341,3,3,3,3,3,3,3,3,3
1518694364355,3,3,3,3,3,3,3,3,3
1518694404012,3,3,3,3,3,3,3,3,3
1518694464012,-1,-1,-1,-1,-1,-1,2,2,2
1518694478487,-1,-1,-1,-1,2,2,2,2,2
1518694518563,-1,-1,-1,-1,2,2,2,2,2
1518694534029,3,3,3,3,3,3,3,3,3
1518694570882,-1,-1,-1,-1,2,2,-1,2,2
1518694657151,-1,-1,-1,-1,2,2,2,2,2
1518694673565,-1,-1,-1,-1,-1,-1,2,2,2
1518694707303,-1,-1,-1,-1,2,2,2,2,2
1518694712044,-1,-1,-1,-1,2,2,2,2,2
1518694720448,-1,-1,-1,-1,2,2,2,2,2
1518694733124,-1,-1,-1,-1,2,2,2,2,2
1518694764829,-1,-1,-1,-1,-1,-1,-1,2,2
1518694806221,3,3,3,3,3,3,3,3,3
1518694865415,-1,-1,-1,-1,2,2,2,2,2
1518694922394,-1,-1,-1,-1,2,2,2,2,2
1518694939394,3,3,3,3,3,3,3,3,3
1518694957104,3,3,3,3,3,3,3,3,3
1518694963778,-1,-1,-1,-1,2,2,2,2,2
1518695033291,3,3,3,3,3,3,3,3,3
1518695038249,-1,-1,-1,-1,-1,-1,-1,-1,2
1518695039319,-1,-1,-1,-1,-1,-1,2,2,2
1518695054057,-1,-1,-1,-1,-1,-1,-1,-1,2
1518695055176,-1,-1,-1,-1,-1,-1,2,2,2
1518695096777,3,3,3,3,3,3,3,3,3
1518695118709,3,3,3,3,3,3,3,3,3
1518695186010,-1,-1,-1,-1,-1,-1,2,2,2
1518695186053,3,3,3,3,3,3,3,3,3
1518695197935,-1,-1,-1,-1,-1,2,-1,2,2
1518695198408,-1,-1,-1,-1,2,2,2,2,2
1518695202063,3,3,3,3,3,3,3,3,3
1518695234780,-1,-1,-1,-1,2,2,2,2,2
1518695270344,-1,-1,-1,-1,-1,-1,-1,-1,2
1518695271456,-1,-1,-1,-1,-1,-1,2,2,2
1518695289251,-1,-1,-1,-1,-1,-1,-1,-1,2
1518695290412,-1,-1,-1,-1,-1,-1,2,2,0
1518695292576,3,3,3,3,3,3,3,3,3
1518695328744,-1,-1,-1,-1,2,2,2,2,2
1518695335925,-1,-1,-1,-1,-1,-1,-1,-1,2
1518695337121,3,3,3,3,3,3,3,3,3
1518695364885,-1,-1,-1,-1,2,2,2,2,2
1518695369364,-1,-1,-1,-1,-1,-1,-1,-1,2
1518695370482,-1,-1,-1,-1,-1,-1,2,2,2
1518695427336,-1,-1,-1,-1,-1,-1,-1,-1,2
1518695428463,-1,-1,-1,-1,-1,-1,2,2,2
1518695461862,-1,-1,-1,-1,-1,-1,-1,-1,2
1518695462041,-1,-1,-1,-1,-1,-1,2,2,2
1518695462960,-1,-1,-1,-1,-1,-1,2,2,2
1518695499917,-1,-1,-1,-1,2,2,2,2,2
1518695505388,3,3,3,3,3,3,3,3,3
1518695510567,-1,-1,-1,-1,-1,-1,-1,-1,2
1518695510801,-1,-1,-1,-1,-1,-1,-1,-1,2
1518695518321,-1,-1,-1,-1,2,2,2,2,2
1518695558663,-1,-1,-1,-1,-1,-1,-1,-1,2
1518695559723,-1,-1,-1,-1,2,2,2,2,2
1518695748078,-1,-1,-1,-1,2,2,3,3,2
1518695762846,-1,-1,-1,-1,-1,-1,-1,-1,2
1518695763983,-1,-1,-1,-1,2,2,2,2,2
1518695764621,-1,-1,-1,-1,2,2,2,2,2
1518695796444,-1,-1,-1,-1,-1,-1,-1,-1,2
1518695822057,3,3,3,3,3,3,3,3,3
1518695837392,3,3,3,3,3,3,3,3,3
1518695851765,-1,-1,-1,-1,-1,-1,-1,-1,2
1518695852970,-1,-1,-1,-1,2,2,-1,-1,2
1518695857414,3,3,3,3,3,3,3,3,3
1518695936766,-1,-1,-1,-1,2,2,-1,-1,2
1518695987221,-1,-1,-1,-1,2,2,2,2,2
1518696026167,-1,-1,-1,-1,-1,-1,-1,-1,2
1518696122416,-1,-1,-1,-1,2,2,2,2,2
1518696131649,3,3,3,3,3,3,3,3,3
1518696220460,-1,-1,-1,-1,-1,-1,2,2,2
1518696225550,-1,-1,-1,-1,2,2,2,2,2
1518696231968,-1,-1,-1,-1,-1,-1,-1,-1,2
1518696236764,-1,-1,-1,-1,2,2,2,2,2
1518696274131,-1,-1,-1,-1,2,2,2,2,2
1518696280389,-1,-1,-1,-1,-1,-1,-1,-1,2
1518696282788,-1,-1,-1,-1,2,2,2,2,2
1518696292586,-1,-1,-1,-1,-1,-1,-1,-1,2
1518696341747,-1,-1,-1,-1,-1,-1,-1,-1,2
1518696344833,-1,-1,-1,-1,2,2,2,2,2
1518696363141,-1,-1,-1,-1,2,2,2,2,2
1518696364205,3,3,3,3,3,3,3,3,3
1518696373549,3,3,3,3,3,3,3,3,3
1518696389543,3,3,3,3,3,3,3,3,3
1518696402649,-1,-1,-1,-1,-1,-1,2,2,2
1518696426460,-1,-1,-1,-1,2,2,2,2,2
1518696457778,-1,-1,-1,-1,2,2,-1,-1,2
1518696458849,3,3,3,3,3,3,3,3,3
1518696460075,3,3,3,3,3,3,3,3,3
1518696478564,-1,-1,-1,-1,2,2,2,-1,2
1518696492005,-1,-1,-1,-1,2,2,2,2,2
1518696508611,3,3,3,3,3,3,3,3,3
1518696524473,-1,-1,-1,-1,-1,-1,-1,-1,2
1518696525632,-1,-1,-1,-1,2,2,2,2,2
1518696565292,-1,-1,-1,-1,2,2,-1,-1,2
1518696633711,-1,-1,-1,-1,-1,2,2,-1,2
1518696650701,-1,-1,-1,-1,2,2,2,2,2
1518696663303,-1,-1,-1,-1,2,2,2,2,2
1518696681804,3,3,3,3,3,3,3,3,3
1518696703452,-1,-1,-1,-1,2,2,2,2,2
1518696767703,-1,-1,-1,-1,-1,-1,-1,-1,2
1518696770330,-1,-1,-1,-1,-1,-1,-1,-1,2
1518696773700,3,3,3,3,3,3,3,3,3
1518696804540,-1,-1,-1,-1,2,2,2,2,2
1518696832529,-1,-1,-1,-1,-1,-1,2,2,2
1518696832911,-1,-1,-1,-1,-1,-1,-1,-1,2
1518696834071,-1,-1,-1,-1,-1,-1,2,2,2
1518696835669,3,3,3,3,3,3,3,3,3
1518696842573,3,3,3,3,3,3,3,3,3
1518696855226,3,3,3,3,3,3,3,3,3
1518696866339,-1,-1,-1,-1,2,2,2,2,2
1518696869720,3,3,3,3,3,3,3,3,3
1518696968434,3,3,3,3,3,3,3,3,3
1518696988794,3,3,3,3,3,3,3,3,3
1518697009757,-1,-1,-1,-1,2,2,2,2,2
1518697023174,-1,-1,-1,-1,-1,-1,-1,-1,2
1518697075064,3,3,3,3,3,3,3,3,3
1518697088867,-1,-1,-1,-1,2,2,2,2,2
1518697121796,-1,-1,-1,-1,2,2,2,2,2
1518697124656,-1,-1,-1,-1,2,2,2,2,2
1518697148326,-1,-1,-1,-1,-1,-1,-1,-1,2
1518697176045,3,3,3,3,3,3,3,3,3
1518697213623,-1,-1,-1,-1,2,2,2,2,2
1518697234391,-1,-1,-1,-1,-1,-1,-1,-1,2
1518697239289,3,3,3,3,3,3,3,3,3
1518697264830,3,3,3,3,3,3,3,3,3
1518697272193,-1,-1,-1,-1,2,2,2,2,2
1518697272550,3,3,3,3,3,3,3,3,3
1518697362812,-1,-1,-1,-1,2,2,2,2,2
1518697417579,3,3,3,3,3,3,3,3,3
1518697418897,3,3,3,3,3,3,3,3,3
1518697433317,-1,-1,-1,-1,2,2,2,2,2
1518697551281,-1,-1,-1,-1,-1,-1,-1,-1,2
1518697552433,-1,-1,-1,-1,2,2,2,-1,2
1518697560893,-1,-1,-1,-1,2,2,2,2,2
1518697616399,3,3,3,3,3,3,3,3,3
1518697634297,-1,-1,-1,-1,2,2,2,2,2
1518697638624,-1,-1,-1,-1,2,2,2,2,2
1518697647997,-1,-1,-1,-1,2,2,2,2,2
1518697664464,-1,-1,-1,-1,-1,-1,-1,-1,2
1518697694847,-1,-1,-1,-1,-1,-1,-1,-1,2
1518697703803,-1,-1,-1,-1,2,2,2,2,2
1518697729264,3,3,3,3,3,3,3,3,3
1518697732088,-1,-1,-1,-1,-1,-1,-1,-1,2
1518697802343,-1,-1,-1,-1,2,2,2,2,2
1518697851932,3,3,3,3,3,3,3,3,3
1518697863327,3,3,3,3,3,3,3,3,3
1518697868629,3,3,3,3,3,3,3,3,3
1518697882997,3,3,3,3,3,3,3,3,3
1518697897846,-1,-1,-1,-1,2,2,-1,-1,2
1518697906325,-1,-1,-1,-1,2,2,2,2,2
1518697968339,-1,-1,-1,-1,2,2,2,2,2
1518697972509,3,3,3,3,3,3,3,3,3
1518698014611,-1,-1,-1,-1,2,2,2,2,2
1518698043037,3,3,3,3,3,3,3,3,3
1518698044210,3,3,3,3,3,3,3,3,3
1518698051900,-1,-1,-1,-1,-1,-1,-1,-1,2
1518698053031,-1,-1,-1,-1,-1,-1,2,2,2
1518698072381,3,3,3,3,3,3,3,3,3
1518698073556,3,3,3,3,3,3,3,3,3
1518698077000,-1,-1,-1,-1,2,2,2,2,2
1518698083369,-1,-1,-1,-1,-1,-1,-1,-1,2
1518698084382,-1,-1,-1,-1,-1,-1,2,2,2
1518698118243,-1,-1,-1,-1,2,2,2,2,2
1518698127247,-1,-1,-1,-1,2,2,2,2,2
1518698158189,-1,-1,-1,-1,-1,-1,-1,-1,2
1518698159320,-1,-1,-1,-1,-1,-1,2,2,2
1518698174582,-1,-1,-1,-1,-1,-1,-1,-1,2
1518698175693,-1,-1,-1,-1,-1,-1,2,2,2
1518698185366,3,3,3,3,3,3,3,3,3
1518698196021,-1,-1,-1,-1,-1,-1,-1,-1,2
1518698197110,-1,-1,-1,-1,-1,-1,2,2,2
1518698216344,3,3,3,3,3,3,3,3,3
1518698224739,3,3,3,3,3,3,3,3,3
1518698234285,-1,-1,-1,-1,2,2,2,2,2
1518698259530,-1,-1,-1,-1,2,2,2,2,2
1518698260587,3,3,3,3,3,3,3,3,3
1518698267126,-1,-1,-1,-1,2,2,2,2,2
