EMS_CALL_IDENTIFIER,VQ_COLOR_t1,VQ_COLOR_t2,VQ_COLOR_t3,VQ_COLOR_t4,VQ_COLOR_t5,VQ_COLOR_t6,VQ_COLOR_t7,VQ_COLOR_t8,VQ_COLOR_CALLS
1518431058525,3,3,3,3,3,3,2,2,3
1518431113483,3,3,3,3,3,3,3,3,2
1518431114684,3,3,3,3,3,3,2,2,2
1518431137689,3,3,2,3,2,2,2,2,2
1518431153126,3,3,3,3,3,3,2,2,2
1518431222042,3,3,3,3,3,3,2,3,2
1518431286184,3,3,3,3,3,2,2,2,2
1518431303474,3,3,3,3,3,2,2,2,2
1518431324427,3,3,3,3,3,2,3,2,2
1518431366331,3,3,2,3,3,2,3,2,3
1518431426494,3,3,3,2,3,2,2,2,2
1518431436678,3,3,3,3,3,3,3,3,2
1518431501268,3,3,2,3,2,2,2,2,2
1518431541076,3,3,3,3,3,3,3,2,2
1518431542248,3,3,3,3,3,3,3,3,2
1518431634905,3,3,3,3,3,2,2,2,2
1518431759860,3,3,3,2,3,3,3,3,2
1518431916406,3,3,3,2,2,2,2,2,2
1518431957243,3,3,3,3,3,2,3,2,2
1518432119714,3,3,3,3,3,3,3,2,2
1518432120870,3,3,3,3,2,3,2,3,2
1518432146184,3,3,3,3,3,3,3,3,2
1518432147660,3,3,3,3,3,3,3,3,2
1518432205360,3,3,3,3,3,3,2,3,2
1518432206539,3,3,3,2,3,2,2,2,2
1518432282065,3,3,3,3,3,3,3,2,2
1518432283164,3,3,3,3,3,3,3,3,2
1518432289640,3,3,3,3,3,3,2,2,2
1518432322504,3,3,3,3,3,3,3,2,2
1518432356376,3,3,3,3,3,3,2,2,2
1518432457494,3,3,3,3,3,3,3,3,2
1518432458598,3,3,3,3,3,2,2,2,2
1518432511334,3,3,3,3,3,3,3,3,2
1518432512486,3,3,3,3,3,3,3,3,2
1518432526742,3,3,3,3,3,3,3,3,2
1518432540296,2,2,2,2,2,2,2,3,2
1518432551882,3,3,3,3,3,3,3,2,2
1518432572133,3,3,3,2,3,2,2,2,3
1518432576919,2,2,2,2,2,2,2,2,2
1518432625051,3,3,3,3,3,2,3,2,2
1518432629785,3,3,3,3,3,3,3,2,2
1518432720038,3,3,3,3,3,3,3,3,2
1518432824024,3,3,3,3,3,3,2,2,2
1518432826262,3,3,3,2,2,3,2,2,3
1518432900697,3,3,3,3,3,2,2,2,2
1518432968757,3,3,3,3,3,3,3,3,2
1518432969645,3,3,3,2,2,3,2,2,3
1518432981192,3,3,3,3,3,3,2,2,2
1518432999645,3,3,3,3,3,2,2,2,2
1518433127042,3,3,3,3,3,2,2,2,2
1518433176595,3,3,3,3,3,3,3,2,2
1518433202612,3,3,3,3,3,3,3,2,2
1518433203707,3,3,3,3,3,2,2,2,2
1518433228045,3,3,3,3,3,3,3,3,2
1518433242793,3,3,3,3,2,2,2,2,3
1518433258412,3,3,3,3,3,3,3,2,3
1518433275745,3,3,3,3,2,2,2,2,2
1518433354204,3,3,3,3,2,2,2,2,0
1518433381377,3,3,3,2,2,2,2,2,2
1518433514827,3,3,3,3,3,3,2,2,2
1518433515728,3,3,3,3,2,3,2,2,0
1518433516040,3,3,2,3,2,2,2,2,3
1518433670676,3,3,3,3,3,2,2,2,2
1518433711822,3,3,3,3,2,2,2,2,2
1518433788601,3,3,3,2,3,3,2,2,2
1518433839523,2,2,2,2,2,2,2,2,2
1518433840692,3,3,2,2,3,3,2,3,1
1518433927408,3,3,3,3,3,3,3,3,2
1518433928580,3,3,3,3,3,3,3,3,2
1518434106491,3,3,3,3,3,3,2,3,2
1518434124092,3,3,3,3,3,3,2,3,2
1518434126919,3,3,3,3,3,3,2,3,3
1518434155062,3,3,3,3,3,3,2,2,2
1518434173750,3,3,3,3,3,2,2,2,2
1518434232504,3,3,3,3,3,3,3,3,3
1518434262238,3,3,2,2,2,2,2,2,2
1518434280303,3,3,3,3,3,3,2,2,3
1518434304888,3,3,3,2,2,2,2,2,2
1518434329230,3,3,2,2,2,2,2,2,3
1518434494631,3,3,3,3,3,2,2,2,2
1518434502883,3,3,3,3,3,3,2,2,2
1518434503026,3,3,3,3,3,3,2,3,3
1518434691664,3,3,3,3,3,3,3,3,2
1518434692849,3,3,3,3,3,3,3,3,2
1518434714885,3,3,3,3,3,3,3,3,3
1518434899275,3,3,3,3,3,3,2,2,2
1518434910837,3,3,3,3,3,3,3,3,3
1518434911941,3,3,3,3,2,2,2,2,3
1518435026599,3,3,3,3,3,3,2,2,2
1518435088158,3,3,3,2,2,2,3,2,3
1518435160883,3,3,3,3,3,2,3,2,2
1518435195940,3,3,3,3,3,3,2,3,2
1518435197089,3,3,3,2,2,2,2,2,2
1518435238595,3,3,3,3,3,3,2,2,2
1518435284276,3,3,3,3,3,3,3,3,2
1518435549041,3,3,3,3,3,3,3,3,2
1518435767496,3,3,3,2,2,2,2,2,2
1518435864174,3,3,3,2,2,2,2,2,3
1518435954644,3,3,3,3,3,3,3,3,2
1518435976824,3,3,3,3,2,3,2,2,2
1518436053102,3,3,3,3,3,3,2,3,3
1518436064383,3,3,2,2,2,2,3,3,3
1518436069572,3,3,3,3,3,3,3,2,2
1518436149275,3,3,3,3,3,3,2,3,2
1518436290983,3,3,3,3,2,3,2,2,0
1518436302869,3,3,3,3,3,3,2,2,2
1518436509126,3,3,3,3,3,3,3,3,2
1518436510273,3,3,2,2,2,3,2,2,2
1518436541962,3,3,3,3,3,3,3,3,2
1518436585388,3,3,3,3,3,3,2,3,2
1518436586540,3,3,3,3,3,3,3,2,2
1518436618216,3,3,3,2,2,2,2,2,2
1518436618894,3,3,3,3,3,3,2,3,2
1518436635389,3,3,3,3,3,3,2,3,2
1518436666131,3,3,2,3,2,3,3,2,2
1518436674970,3,3,3,3,3,3,2,2,2
1518436681266,3,3,3,3,3,3,2,3,2
1518436739576,3,3,3,3,3,3,3,3,2
1518436742702,3,3,3,3,2,3,2,2,2
1518436752044,3,3,3,3,3,3,3,2,2
1518436818448,3,3,3,3,3,2,3,3,2
1518436852605,3,3,3,3,3,3,2,3,3
1518436861143,3,3,3,3,3,3,3,3,2
1518436862293,3,3,3,3,3,3,2,2,2
1518436919991,3,3,3,3,3,3,2,2,2
1518436962748,3,3,3,3,2,2,2,2,2
1518436997761,3,3,3,3,3,3,3,3,2
1518437006977,3,3,3,3,3,3,2,2,2
1518437150900,3,3,3,3,2,2,3,2,3
1518437221141,3,3,3,3,3,2,2,2,2
1518437234398,3,3,3,3,3,3,3,3,3
1518437235081,3,3,3,3,3,2,2,2,2
1518437276164,3,3,3,3,3,3,2,3,2
1518437295672,3,3,3,3,3,3,2,2,2
1518437388409,3,3,3,3,3,3,2,2,3
1518437415126,3,3,3,3,3,3,3,2,2
1518437428293,3,3,3,3,3,3,3,3,2
1518437483052,3,3,3,3,3,3,3,3,2
1518437550309,3,3,3,3,2,2,2,2,2
1518437558401,3,3,3,2,2,2,3,3,2
1518437598554,3,3,3,3,3,3,3,3,2
1518437618695,3,3,3,3,3,3,2,3,2
1518437679730,3,3,3,2,3,3,3,3,2
1518437773940,3,3,3,3,3,3,2,3,2
1518437787011,3,3,3,3,2,3,3,3,2
1518437837180,3,3,3,2,2,3,3,2,2
1518437841933,3,3,3,3,3,3,3,3,2
1518437857195,3,3,3,3,3,3,3,2,3
1518437882636,3,3,3,3,3,3,3,2,2
1518437898458,3,3,3,3,3,2,2,2,3
1518437929810,3,3,3,3,3,3,3,2,2
1518438021044,3,3,3,3,3,2,3,2,2
1518438086249,3,3,3,3,3,2,3,3,2
1518438100502,3,3,3,2,2,3,2,2,3
1518438113456,3,3,3,3,3,3,2,2,2
1518438125544,3,3,3,2,2,3,2,2,3
1518438136803,3,3,3,3,2,3,2,2,2
1518438199394,3,3,3,3,3,2,2,2,2
1518438207216,3,3,3,3,3,3,2,2,2
1518438289125,3,3,3,3,3,2,2,2,3
1518438304577,3,3,3,3,2,3,3,3,2
1518438337269,3,3,3,3,3,2,2,2,2
1518438360046,3,3,3,2,2,3,2,2,3
1518438375827,3,3,3,3,3,3,3,3,2
1518438383126,3,3,3,3,3,3,3,3,2
1518438451969,3,3,3,3,2,2,2,2,3
1518438472191,3,3,3,3,3,3,2,2,2
1518438494707,3,3,3,3,3,3,3,3,2
1518438535299,3,3,3,2,2,2,2,2,2
1518438541284,3,3,2,2,2,2,2,2,3
1518438552993,3,3,3,3,3,2,2,2,2
1518438601223,3,3,3,3,3,2,2,2,2
1518438629578,3,3,3,2,2,2,2,2,3
1518438637815,3,3,3,3,2,3,2,2,3
1518438685425,3,3,3,2,2,3,2,2,3
1518438709428,3,3,3,3,3,3,3,3,2
1518438710596,3,3,3,3,2,3,2,3,1
1518438726690,3,3,3,3,2,3,3,3,2
1518438777237,3,3,3,2,3,2,2,2,2
1518438808083,3,3,3,2,2,3,2,2,3
1518438817881,3,3,3,3,3,3,2,2,2
1518438829248,3,3,3,3,3,3,2,2,2
1518438855900,3,3,3,3,3,3,2,3,2
1518438932136,3,3,3,3,2,3,2,2,2
1518438949366,3,3,3,3,2,2,2,2,3
1518438951033,3,3,2,2,2,2,3,3,3
1518438953642,3,3,3,2,2,3,2,2,3
1518438971942,3,3,3,3,3,2,2,2,2
1518438977745,3,3,3,3,3,2,2,2,2
1518438996242,3,3,3,3,3,3,2,3,2
1518439006914,3,3,3,3,3,3,3,3,2
1518439027603,3,3,3,3,3,3,2,3,2
1518439030727,3,3,3,3,3,3,3,3,2
1518439125349,3,3,3,2,2,3,2,2,3
1518439134034,3,3,3,3,2,3,2,2,2
1518439162868,3,3,3,3,3,3,3,2,2
1518439190989,3,3,3,3,3,2,3,3,2
1518439200493,3,3,3,3,3,3,3,3,2
1518439217918,3,3,3,2,3,2,3,2,2
1518439237935,3,3,3,3,3,3,2,2,2
1518439289828,3,3,3,2,2,2,2,2,2
1518439355099,3,3,3,3,3,2,3,3,2
1518439431569,3,3,2,2,2,2,2,2,2
1518439454979,3,3,2,2,2,3,2,3,2
1518439503500,3,3,3,3,3,2,2,2,2
1518439521590,3,3,2,3,3,3,3,3,2
1518439545187,3,3,3,3,3,3,2,2,2
1518439565346,3,3,3,3,3,3,3,3,2
1518439573953,3,3,3,3,3,2,2,2,2
1518439590608,3,3,3,3,3,3,3,3,2
1518439591182,3,3,3,3,3,3,3,3,2
1518439677858,3,3,3,3,2,3,3,2,2
1518439698165,3,3,3,3,3,3,2,2,2
1518439721173,3,3,3,3,3,3,3,3,2
1518439739018,3,3,3,2,2,2,2,2,2
1518439761181,3,3,2,2,2,2,2,2,2
1518439764398,3,3,3,3,3,3,2,2,2
1518439770646,3,3,3,2,2,2,2,2,2
1518439795032,3,3,3,3,3,3,3,3,2
1518439795822,3,3,3,3,3,3,2,2,2
1518439805596,3,3,3,3,3,3,2,2,2
1518439839247,3,3,3,2,2,2,2,2,2
1518439843671,3,3,3,3,3,3,2,2,2
1518439890143,3,3,3,3,3,3,2,3,3
1518439897073,3,3,3,3,3,3,3,3,3
1518439915197,3,3,3,3,3,3,3,3,2
1518439937267,3,3,3,3,3,2,2,3,2
1518439963757,3,3,3,3,3,3,3,2,2
1518439964887,3,3,3,2,2,2,2,2,2
1518439965725,3,3,3,3,2,2,3,2,2
1518439975998,3,3,3,3,3,3,3,2,2
1518440007304,3,3,3,3,3,3,3,3,2
1518440041379,3,3,3,3,3,3,2,2,2
1518440059755,3,3,3,3,3,2,2,2,2
1518440083256,3,3,3,2,3,2,2,2,2
1518440101918,3,3,3,3,2,2,2,2,2
1518440118006,3,3,3,2,3,2,2,2,2
1518440150902,3,3,3,3,2,2,2,2,2
1518440154483,3,3,2,3,2,2,2,2,2
1518440160279,3,3,3,3,3,2,2,2,2
1518440212205,3,3,3,2,2,2,2,2,2
1518440296571,3,3,3,3,3,3,2,3,2
1518440304035,3,3,3,2,3,2,2,2,2
1518440346559,3,3,3,3,3,2,2,2,2
1518440348734,3,3,3,3,3,3,2,3,2
1518440360534,3,3,3,3,3,3,2,3,3
1518440392455,3,3,3,3,3,3,3,3,2
1518440433867,3,3,3,3,2,3,2,2,2
1518440462748,3,3,3,2,2,3,2,2,3
1518440529388,3,3,3,3,3,3,3,3,2
1518440564461,3,3,3,3,3,3,3,3,2
1518440626944,3,3,3,3,3,3,2,3,2
1518440662924,3,3,3,3,3,3,3,3,3
1518440665203,3,3,3,3,3,3,3,2,3
1518440676931,3,3,3,3,3,3,2,2,2
1518440710483,3,3,3,3,2,2,2,2,2
1518440719031,3,3,3,3,3,3,2,3,2
1518440801643,3,3,3,3,3,3,3,2,2
1518440817023,3,3,3,3,3,3,3,2,2
1518440875114,3,3,3,3,3,3,3,3,2
1518440887517,3,3,3,3,3,3,3,3,3
1518440935283,3,3,2,2,2,3,2,2,3
1518440947276,3,3,3,3,3,3,2,2,2
1518440991763,3,3,3,3,3,3,3,3,2
1518441008934,3,3,3,3,3,3,2,3,2
1518441105313,3,3,3,3,3,3,2,3,3
1518441143498,3,3,2,3,2,2,2,2,2
1518441165451,3,3,3,3,2,2,2,2,2
1518441258281,3,3,3,3,2,2,2,2,3
1518441284604,3,3,3,2,3,3,3,3,2
1518441285970,3,3,3,3,3,3,2,2,2
1518441292085,3,3,3,2,2,2,2,3,2
1518441325260,3,3,3,3,3,3,3,3,2
1518441333274,3,3,3,3,2,2,2,2,2
1518441370410,3,3,3,3,3,3,2,2,2
1518441374815,3,3,2,3,2,2,2,2,2
1518441404639,3,3,3,3,3,3,3,2,3
1518441406406,3,3,3,3,3,2,2,2,2
1518441415158,3,3,3,3,3,3,3,3,2
1518441435755,3,3,3,3,3,3,2,3,2
1518441454915,3,3,3,3,3,3,2,3,0
1518441456071,3,3,3,3,3,3,2,2,2
1518441463842,3,3,3,2,3,2,2,2,2
1518441470856,3,3,3,2,3,3,3,3,1
1518441494270,3,3,3,3,3,3,2,3,2
1518441570819,3,3,3,3,3,2,2,2,2
1518441574463,3,3,3,3,3,3,2,3,3
1518441586095,3,3,3,3,3,3,2,2,2
1518441604088,3,3,3,3,3,2,2,2,2
1518441604267,3,3,2,3,2,2,2,2,2
1518441620822,3,3,3,3,3,3,3,3,2
1518441723633,3,3,2,3,3,3,3,3,0
1518441784538,3,3,2,3,2,2,2,2,2
1518441829363,3,3,3,3,3,3,2,2,3
1518441858258,3,3,3,3,3,3,3,3,2
1518441924982,3,3,3,3,3,3,2,3,2
1518441980697,3,3,3,2,3,2,2,2,2
1518442009707,3,3,3,2,2,3,2,2,3
1518442070511,3,3,3,3,3,3,3,3,2
1518442071679,3,3,3,3,3,3,2,2,2
1518442106416,3,3,3,3,2,3,3,3,2
1518442194467,3,3,3,2,2,2,2,2,2
1518442264997,3,3,3,3,2,2,3,3,3
1518442335455,3,3,3,2,3,2,2,2,2
1518442345351,3,3,3,3,3,3,2,2,2
1518442407820,3,3,3,3,3,3,3,3,2
1518442409000,3,3,3,3,3,3,2,2,2
1518442409825,3,3,3,3,2,2,2,2,2
1518442415129,3,3,3,3,2,2,2,2,2
1518442429040,3,3,3,3,3,2,3,2,2
1518442452839,3,3,3,3,3,3,2,2,2
1518442474586,3,3,3,3,2,2,3,2,3
1518442547536,3,3,3,3,3,3,2,2,2
1518442548489,3,3,3,3,2,2,2,2,2
1518442578698,3,3,3,2,2,2,2,2,2
1518442624923,3,3,3,3,2,3,3,2,2
1518442745842,3,3,3,3,3,3,2,2,2
1518442761259,3,3,3,2,2,2,2,2,2
1518442766557,3,3,3,3,3,3,3,3,2
1518442823253,3,3,3,3,3,3,2,2,3
1518442835015,3,3,3,3,3,3,2,3,2
1518442842520,3,3,2,2,3,2,3,2,2
1518442848458,3,3,3,3,2,3,3,3,2
1518442959272,3,3,3,2,2,3,2,2,3
1518442980869,3,3,3,3,3,3,2,2,2
1518443075180,3,3,3,3,3,3,2,2,2
1518443083097,3,3,3,3,3,3,2,2,2
1518443131016,3,3,2,3,2,3,3,2,0
1518443154639,3,3,3,3,3,3,3,3,2
1518443200233,3,3,3,3,3,3,2,3,2
1518443300846,3,3,3,3,3,2,3,2,3
1518443314581,3,3,3,2,2,3,2,2,3
1518443344805,3,3,3,2,2,3,3,2,0
1518443350308,3,3,3,3,3,3,3,2,2
1518443358405,3,3,2,3,3,2,3,2,3
1518443403043,3,3,3,3,3,3,2,2,2
1518443410920,3,3,3,2,2,2,2,2,0
1518443417029,3,3,3,3,3,3,3,2,2
1518443427282,3,3,3,3,3,2,3,2,2
1518443431317,3,3,3,3,3,3,3,3,2
1518443441005,3,3,3,3,3,3,2,2,2
1518443467187,3,3,2,3,2,2,2,2,2
1518443483118,3,3,3,2,2,2,2,2,3
1518443507182,3,3,3,3,2,3,2,2,3
1518443533672,3,3,3,3,2,3,2,3,2
1518443617031,3,3,3,2,3,2,2,2,2
1518443618784,3,3,3,3,3,3,2,2,2
1518443673065,3,3,3,3,3,3,3,3,3
1518443733244,3,3,3,3,3,3,2,2,2
1518443751113,3,3,3,3,3,3,2,2,3
1518443776240,3,3,3,3,3,2,3,2,2
1518443894150,3,3,3,3,2,2,3,2,3
1518443913997,3,3,3,2,2,2,2,2,2
1518443947010,3,3,3,3,3,2,2,2,2
1518443949026,3,3,3,3,3,3,3,3,2
1518444007628,3,3,3,3,3,3,2,3,2
1518444076663,3,3,3,3,3,3,3,2,2
1518444109420,3,3,3,3,3,3,2,3,2
1518444114028,3,3,3,3,3,3,2,2,2
1518444173481,3,3,3,3,3,3,3,3,2
1518444264851,3,3,3,3,3,3,2,2,2
1518444268860,3,3,3,3,3,2,2,2,3
1518444277368,3,3,3,3,3,2,2,2,2
1518444305432,3,3,2,3,3,2,2,2,2
1518444339194,3,3,3,2,2,2,2,2,2
1518444376069,3,3,3,2,3,2,2,2,2
1518444394964,3,3,3,3,3,2,3,2,2
1518444408416,3,3,3,3,3,3,2,3,2
1518444415515,3,3,3,3,3,3,3,2,2
1518444512140,3,3,2,3,3,3,2,2,2
1518444551707,3,3,3,3,3,3,3,2,2
1518444703663,3,3,3,3,2,3,2,2,2
1518444710891,3,3,3,2,3,2,2,2,3
1518444734934,3,3,3,3,3,3,3,2,2
1518444735933,3,3,3,3,3,3,2,3,2
1518444736137,3,3,3,3,3,3,2,2,3
1518444823930,3,3,3,2,2,3,2,2,3
1518444837899,3,3,3,3,3,3,2,2,2
1518444859890,3,3,3,3,3,2,3,2,2
1518444955992,3,3,3,3,3,3,3,2,2
1518444988580,3,3,3,3,3,3,2,2,2
1518445091902,3,3,3,3,3,2,2,2,2
1518445122637,3,3,2,2,2,3,2,2,2
1518445155961,3,3,3,2,2,2,2,2,2
1518445243181,3,3,3,2,3,2,3,2,3
1518445259464,3,3,3,3,3,2,3,2,2
1518445285867,3,3,3,3,3,3,3,3,2
1518445286806,3,3,3,3,3,3,2,2,2
1518445291034,3,3,3,2,2,3,2,2,3
1518445308616,3,3,2,3,2,3,2,2,2
1518445391163,3,3,3,3,3,2,2,2,2
1518445435041,3,3,3,3,2,3,2,3,2
1518445481232,3,3,3,3,3,3,3,2,2
1518445692193,3,3,3,3,3,3,3,3,2
1518445722741,3,3,2,3,2,2,3,3,2
1518445753582,3,3,3,3,2,2,3,3,2
1518445768199,3,3,2,3,3,3,3,2,2
1518445831653,3,3,3,3,3,3,3,3,2
1518445841826,3,3,2,3,2,2,2,2,2
1518445863500,3,3,3,2,3,2,2,2,2
1518445867689,3,3,3,3,3,3,2,2,3
1518445883108,3,3,3,3,2,3,2,2,2
1518445930358,3,3,3,3,3,3,2,3,2
1518445939139,3,3,3,3,3,2,2,2,2
1518446053154,3,3,2,3,2,3,3,2,2
1518446079379,3,3,3,3,3,3,2,3,2
1518446107823,3,3,3,3,3,3,3,3,2
1518446108974,3,3,3,3,3,3,2,2,2
1518446125054,3,3,3,3,2,2,2,2,2
1518446156000,3,3,3,3,3,3,2,2,2
1518446180998,3,3,3,3,3,2,2,2,2
1518446201583,3,3,3,3,3,3,3,3,2
1518446202314,3,3,3,3,3,2,2,2,2
1518446222783,3,3,3,2,3,2,2,2,2
1518446238917,3,3,2,3,2,2,2,2,2
1518446346718,3,3,3,3,3,3,3,3,2
1518446370595,3,3,3,3,2,3,3,3,2
1518446475035,3,3,3,3,3,3,3,3,2
1518446535751,3,3,3,2,3,2,2,2,2
1518446574984,3,3,2,3,3,2,3,2,3
1518446653967,3,3,3,3,3,3,2,2,2
1518446698888,3,3,3,3,3,2,2,2,2
1518446771522,3,3,3,3,3,3,3,3,2
1518446779731,3,3,3,2,3,2,2,2,2
1518446782289,3,3,3,2,3,3,3,3,2
1518446826565,3,3,3,2,2,3,2,2,3
1518446873495,3,3,3,3,2,3,2,2,2
1518446909861,3,3,3,2,2,3,2,2,3
1518446919096,3,3,3,3,3,3,2,3,2
1518446920219,3,3,3,3,3,3,2,2,2
1518446924839,3,3,3,2,2,3,2,2,3
1518446933275,3,3,3,2,2,3,2,2,3
1518446949939,3,3,3,2,2,3,2,2,3
1518446976095,3,3,3,3,3,3,2,3,2
1518447000478,3,3,3,3,3,3,2,3,2
1518447001659,3,3,3,3,3,3,2,2,2
1518447006557,3,3,3,3,2,3,2,2,2
1518447029764,3,3,3,3,3,3,2,3,3
1518447054379,3,3,3,2,2,2,2,2,2
1518447067630,3,3,3,3,3,3,2,3,2
1518447074157,3,3,3,3,2,3,2,2,2
1518447184124,3,3,3,2,2,3,2,2,3
1518447286340,3,3,3,2,3,2,2,2,2
1518447371316,3,3,3,3,3,3,3,3,2
1518447372418,3,3,3,3,2,2,2,2,2
1518447419076,3,3,3,3,3,3,3,3,2
1518447420226,3,3,3,3,2,3,2,2,2
1518447429969,3,3,2,3,2,2,2,2,2
1518447567175,3,3,2,3,3,2,3,2,3
1518447682978,3,3,3,2,3,2,2,2,2
1518447725529,3,3,3,3,3,3,3,3,2
1518447726635,3,3,3,3,2,3,2,2,2
1518447963706,3,3,3,3,3,3,3,2,2
1518447966824,3,3,3,3,3,3,2,2,2
1518447981390,3,3,3,3,3,3,2,2,2
1518448096314,3,3,3,2,2,2,3,3,2
1518448101916,3,3,3,3,3,3,2,3,2
1518448195957,3,3,3,3,3,3,3,3,2
1518448196036,3,3,3,3,3,3,2,2,2
1518448197125,3,3,3,3,3,3,3,3,2
1518448318012,3,3,3,3,3,3,2,2,2
1518448555822,3,3,3,2,2,3,2,3,1
1518448573344,3,3,3,3,2,2,2,2,1
1518448613029,3,3,3,3,2,3,2,2,2
1518448677479,3,3,2,3,3,3,2,2,2
1518448749956,3,3,3,2,2,3,2,2,3
1518448837189,3,3,3,3,3,3,3,3,2
1518448840483,3,3,3,3,3,3,2,2,2
1518448855718,3,3,3,3,3,3,3,3,2
1518448947404,3,3,3,2,2,3,2,2,3
1518448965119,3,3,3,3,2,3,3,2,2
1518448992551,3,3,3,3,3,3,3,3,2
1518449004965,3,3,3,3,3,3,2,2,2
1518449018630,3,3,3,3,3,2,2,2,3
1518449039733,3,3,3,3,2,3,2,2,2
1518449066856,3,3,3,3,2,2,2,2,2
1518449080703,3,3,3,3,3,3,2,3,3
1518449088282,3,3,3,2,2,3,2,2,3
1518449105986,3,3,3,3,3,3,3,2,2
1518449285427,3,3,3,3,3,2,3,2,0
1518449353914,3,3,3,2,2,2,3,3,2
1518449414743,3,3,3,3,3,3,3,3,2
1518449415863,3,3,3,3,3,3,2,2,2
1518449505721,3,3,3,3,3,3,3,2,2
1518449506295,3,3,3,3,3,3,3,3,2
1518449507442,3,3,3,3,3,3,3,3,2
1518449561576,3,3,3,3,3,2,2,2,2
1518449605295,3,3,3,3,3,3,3,3,3
1518449807826,3,3,3,3,2,3,2,3,2
1518449961200,3,3,3,3,3,3,3,3,2
1518450022322,3,3,3,3,3,3,3,3,2
1518450023476,3,3,3,3,3,3,2,2,2
1518450034399,3,3,2,2,2,2,2,2,1
1518450049778,3,3,3,3,3,3,2,2,3
1518450192129,3,3,3,3,3,3,3,3,2
1518450193258,3,3,3,3,3,3,2,2,2
1518450210877,3,3,3,3,3,3,3,2,2
1518450249481,3,3,3,3,2,2,2,2,2
1518450298310,3,3,3,3,3,3,3,3,2
1518450299470,3,3,3,3,3,3,3,3,2
1518450418462,3,3,3,2,2,3,2,2,3
1518450521947,3,3,2,3,2,2,2,2,2
1518450595611,3,3,3,3,3,3,3,3,2
1518450629920,3,3,3,3,3,3,2,2,2
1518450664038,3,3,3,2,2,2,2,2,2
1518450685577,3,3,3,2,3,2,2,2,2
1518450728421,3,3,3,3,3,2,2,2,2
1518451016839,3,3,3,3,3,3,2,3,3
1518451081858,3,3,3,3,3,3,2,3,2
1518451168064,3,3,3,3,3,3,2,2,2
1518451303288,3,3,3,3,2,2,3,2,3
1518451356557,3,3,3,2,2,2,2,2,2
1518451392714,3,3,2,3,3,3,2,2,2
1518451411283,3,3,3,3,3,2,3,2,2
1518451437400,3,3,3,3,3,3,2,3,2
1518451438560,3,3,3,3,3,3,2,2,2
1518451458718,3,3,3,3,3,3,3,3,2
1518451482885,3,3,3,3,3,3,2,2,2
1518451518024,3,3,2,3,2,2,2,2,3
1518451611376,3,3,3,2,2,2,3,3,2
1518451791956,3,3,3,3,3,3,2,3,3
1518451894305,3,3,3,3,2,2,2,2,2
1518451948398,3,3,3,2,2,3,2,2,3
1518452027248,3,3,3,3,3,3,2,3,2
1518452044459,3,3,3,3,3,3,3,3,2
1518452138915,3,3,3,2,2,3,2,2,3
1518452158373,3,3,3,3,3,3,2,2,2
1518452346090,3,3,3,3,3,2,2,2,2
1518452530734,3,3,3,3,3,3,3,3,2
1518452537408,3,3,3,3,3,3,2,3,2
1518452548370,3,3,3,3,3,3,3,2,2
1518452576837,3,3,3,3,2,2,2,2,3
1518452737386,3,3,3,3,3,2,2,2,2
1518453026299,3,3,3,2,3,3,3,3,2
1518453120106,3,3,3,2,2,2,2,2,3
1518453149899,3,3,3,2,2,3,2,2,3
1518453210019,3,3,3,3,3,2,3,2,2
1518453304224,3,3,3,3,2,2,3,3,3
1518453390605,3,3,3,3,3,2,2,2,2
1518453918544,3,3,3,3,3,3,3,2,2
1518454227831,3,3,3,2,3,3,3,3,2
1518454238492,3,3,3,3,3,3,2,2,2
1518454341603,3,3,3,3,3,3,2,3,2
1518454366680,3,3,3,3,3,3,2,2,2
1518454489748,3,3,3,3,2,3,2,2,2
1518454531740,3,3,3,3,3,3,3,2,2
1518454568883,3,3,3,3,2,2,3,2,2
1518454869811,3,3,3,3,2,3,3,3,2
1518455025365,3,3,3,3,3,3,2,2,2
1518455029313,3,3,3,3,2,2,2,2,2
1518455036878,3,3,3,3,3,3,2,3,3
1518455276665,3,3,3,3,2,3,2,2,2
1518455457258,3,3,3,3,3,3,2,2,2
1518455467331,3,3,3,3,3,3,3,3,2
1518456087681,3,3,3,3,3,2,2,2,3
1518456374327,3,3,3,3,2,2,3,3,2
1518456957770,3,3,3,3,3,3,2,2,2
1518457381660,3,3,2,3,2,2,2,2,2
1518457399853,3,3,3,3,3,3,2,3,2
1518457884187,3,3,3,3,3,3,2,2,2
1518458713891,3,3,3,3,3,3,2,3,3
1518458916499,3,3,2,2,3,3,2,2,2
1518459693042,3,3,3,3,3,3,2,3,3
1518461663720,3,3,3,3,2,3,3,3,2
1518464027314,3,3,3,3,3,3,2,2,2
1518464180663,3,3,3,3,3,3,2,3,2
1518467189674,3,3,3,3,3,3,3,2,2
1518467400535,3,3,3,3,3,3,2,2,2
1518467455615,3,3,3,3,3,3,3,2,2
1518467923340,3,3,3,3,3,3,2,3,2
1518468486501,3,3,3,2,2,2,2,2,2
1518480638903,3,3,3,3,3,3,3,3,2
1518498771259,3,3,3,2,2,3,2,2,3
1518499205155,3,3,3,3,3,3,2,2,2
1518499366510,3,3,3,3,3,3,2,3,2
1518501096571,3,3,3,3,3,2,2,2,2
1518501407166,3,3,3,3,3,2,2,2,2
1518501537281,3,3,3,3,3,3,2,2,2
