EMS_CALL_IDENTIFIER,VQ_COLOR_t1,VQ_COLOR_t2,VQ_COLOR_t3,VQ_COLOR_t4,VQ_COLOR_t5,VQ_COLOR_t6,VQ_COLOR_t7,VQ_COLOR_CALLS
1518534986799,3,3,3,3,2,2,2,3
1518535012537,3,3,3,3,2,2,2,2
1518535021707,3,3,3,3,3,2,2,2
1518535050023,3,3,3,3,2,2,2,2
1518535076826,3,3,3,2,2,3,2,3
1518535101685,3,3,3,3,2,2,2,2
1518535249466,3,3,3,3,2,2,2,3
1518535274452,3,3,3,3,3,2,2,2
1518535326587,3,3,3,3,2,2,2,2
1518535345591,3,3,3,3,0,2,2,2
1518535406841,3,3,3,3,3,3,2,2
1518535437075,3,3,2,2,2,2,3,3
1518535507213,3,3,3,3,2,2,2,2
1518535554633,3,3,3,3,3,1,2,2
1518535606261,3,3,3,2,2,3,2,3
1518535638832,3,3,2,2,3,2,2,2
1518535696076,3,3,3,2,2,3,2,3
1518535706073,3,3,3,2,2,3,2,3
1518535743446,3,3,3,3,2,2,2,3
1518535830610,3,3,3,3,2,2,2,2
1518535898896,3,3,3,3,3,2,2,3
1518535912210,3,3,3,3,3,3,2,2
1518535926034,3,3,3,3,3,3,3,2
1518535980957,3,3,2,2,2,2,3,3
1518535987266,3,3,2,3,2,2,2,3
1518536010533,3,3,3,3,2,2,2,2
1518536018895,3,3,3,3,2,2,2,3
1518536033715,3,3,3,2,3,2,2,2
1518536052734,3,3,3,2,2,3,2,3
1518536101807,3,3,3,2,2,2,2,3
1518536140760,3,3,3,3,2,2,2,2
1518536182277,3,3,3,3,2,2,2,2
1518536184203,3,3,3,2,3,2,2,2
1518536194250,3,3,3,3,2,2,2,2
1518536198360,3,3,3,3,2,2,2,3
1518536244911,3,3,3,3,3,3,2,2
1518536258555,3,3,2,1,2,2,2,1
1518536263598,3,3,3,3,2,2,2,2
1518536274550,3,3,3,2,3,3,3,3
1518536340977,3,3,3,3,2,2,2,3
1518536348063,3,3,3,2,2,2,2,2
1518536393549,3,3,3,3,3,2,3,2
1518536464971,3,3,3,2,2,2,2,3
1518536484174,3,3,3,3,2,2,2,2
1518536591861,3,3,3,3,2,2,2,2
1518536678037,3,3,3,3,3,2,2,2
1518536702339,3,3,3,2,2,2,2,2
1518536735689,3,3,3,3,2,2,2,3
1518536743025,3,3,3,2,2,2,3,2
1518536783689,3,3,3,3,2,2,2,2
1518536802939,3,3,2,2,2,2,3,3
1518536816182,3,3,3,2,2,2,2,2
1518536838393,3,3,3,3,3,3,1,2
1518536923029,3,3,3,3,2,2,2,2
1518536951010,3,3,3,3,3,3,2,2
1518537055185,3,3,3,3,2,2,2,2
1518537105501,3,3,3,3,3,3,3,2
1518537113783,3,3,3,3,3,3,3,3
1518537173953,3,3,3,3,2,2,2,2
1518537209352,3,3,3,2,2,2,2,2
1518537213039,3,3,3,2,2,2,2,3
1518537329798,3,3,3,3,2,2,2,3
1518537357687,3,3,2,3,2,2,2,3
1518537385813,3,3,2,3,2,2,2,2
1518537395428,3,3,3,3,3,3,3,2
1518537396562,3,3,3,3,3,3,2,2
1518537476097,3,3,3,3,2,3,2,2
1518537533675,3,3,3,3,2,2,2,2
1518537540722,3,3,3,2,2,2,2,3
1518537557387,3,3,3,3,2,2,2,2
1518537707037,3,3,3,3,2,2,2,2
1518537739438,3,3,3,3,2,2,2,2
1518537857918,3,3,3,3,3,3,3,2
1518537859015,3,3,3,3,3,3,3,2
1518537882523,3,3,3,2,2,2,2,2
1518537929715,3,3,3,3,3,3,2,2
1518537976773,3,3,3,3,2,2,2,2
1518537995759,3,3,3,3,3,3,3,2
1518538027474,3,3,3,3,3,2,2,2
1518538035301,3,3,3,3,2,2,2,2
1518538068039,3,3,3,2,0,2,1,2
1518538107884,3,3,3,3,0,2,2,2
1518538129522,3,3,3,3,2,2,2,3
1518538133958,3,3,3,3,3,3,3,2
1518538135077,3,3,3,3,3,2,2,2
1518538147946,3,3,3,3,2,2,2,2
1518538191616,3,3,3,2,2,2,2,2
1518538260306,3,3,3,3,3,3,2,2
1518538263927,3,3,3,2,2,2,2,3
1518538299818,3,3,2,3,2,2,3,2
1518538324635,3,3,3,3,3,2,2,3
1518538361967,3,3,3,3,2,2,2,3
1518538380224,3,3,3,3,3,3,3,2
1518538381376,3,3,3,3,3,3,2,2
1518538412893,3,3,3,3,2,3,2,2
1518538449974,3,3,3,3,2,2,2,2
1518538474677,3,3,3,3,3,3,3,3
1518538482170,3,3,3,3,3,3,3,2
1518538514903,3,3,3,3,2,2,2,3
1518538541113,3,3,3,3,2,2,2,2
1518538543515,3,3,2,2,2,2,3,3
1518538549694,3,3,3,3,2,2,2,2
1518538585051,3,3,3,3,3,3,3,2
1518538586213,3,3,3,0,0,3,0,2
1518538649284,3,3,3,2,3,2,2,2
1518538824172,3,3,3,3,2,2,2,3
1518538840611,3,3,3,3,3,2,2,2
1518538851778,3,3,3,3,2,2,2,2
1518538866628,3,3,3,2,2,2,2,2
1518538889445,3,3,3,2,2,2,2,3
1518538938041,3,3,3,2,3,3,2,2
1518538963171,3,3,3,3,2,2,2,3
1518539010103,3,3,3,2,2,2,2,2
1518539081544,3,3,2,3,2,2,2,2
1518539096343,3,3,3,2,2,2,3,3
1518539205547,3,3,3,3,2,2,2,2
1518539211118,3,3,2,2,2,2,3,3
1518539443781,3,3,3,3,3,3,2,2
1518539654529,3,3,3,3,3,3,3,2
1518539655647,3,3,3,3,3,3,3,1
1518539657137,3,3,3,3,2,2,2,3
1518539677023,3,3,3,3,3,3,3,2
1518539678209,3,3,3,3,3,2,2,2
1518539751971,3,3,2,3,2,2,2,3
1518539777074,3,3,2,3,3,2,3,2
1518539819922,3,3,3,3,2,2,2,2
1518539853583,3,3,3,3,2,2,2,2
1518539914333,3,3,3,3,3,3,3,2
1518539947084,3,3,3,3,3,2,2,3
1518539950956,3,3,3,3,3,3,2,3
1518540106746,3,3,3,3,2,2,2,3
1518540163293,3,3,3,3,3,2,2,2
1518540190984,3,3,3,2,2,2,2,2
1518540224125,3,3,3,2,2,2,2,3
1518540249854,3,3,2,3,2,2,2,2
1518540258068,3,3,3,2,2,2,2,2
1518540472032,3,3,3,3,2,2,2,3
1518540486847,3,3,3,3,2,2,2,2
1518540494842,3,3,2,3,2,3,2,2
1518540501140,3,3,3,3,2,2,2,2
1518540540216,3,3,3,3,2,2,2,2
1518540803872,3,3,3,3,2,2,2,2
1518541015507,3,3,3,3,2,2,2,3
1518541118806,3,3,3,3,3,3,3,2
1518541260470,3,3,3,3,3,3,3,2
1518541261669,3,3,3,3,3,3,2,2
1518541324437,3,3,3,3,3,3,3,2
1518541390000,3,3,3,3,2,2,2,3
1518541402772,3,3,3,2,3,2,2,2
1518541424430,3,3,3,2,3,3,3,2
1518541430129,3,3,3,3,2,2,2,2
1518541483154,3,3,3,2,3,2,2,2
1518541624297,3,3,3,2,2,2,2,2
1518541937019,3,3,3,2,2,2,2,2
1518542217067,3,3,2,3,2,2,2,2
1518542708862,3,3,3,2,2,2,2,3
1518542905175,3,3,3,3,2,2,2,3
1518542930848,3,3,3,3,3,2,2,2
1518543130917,3,3,3,2,3,2,2,2
1518543166232,3,3,2,3,3,2,2,3
1518543887789,3,3,2,3,0,2,2,2
1518544000457,3,3,3,3,2,2,2,2
1518544170295,3,3,3,3,3,3,0,2
1518544243236,3,3,3,2,1,2,0,2
1518544619050,3,3,3,2,2,2,2,3
1518544817902,3,3,3,2,3,2,2,2
1518545716746,3,3,3,3,3,3,2,2
1518546346838,3,3,3,3,2,2,2,2
1518546405798,3,3,3,2,2,2,2,2
1518547017851,3,3,3,3,2,2,2,3
1518547191077,3,3,3,3,2,2,2,2
1518547989965,3,3,3,3,2,2,2,2
1518548097477,3,3,3,3,3,3,2,2
1518549261434,3,3,3,3,3,3,2,2
1518549464048,3,3,3,3,2,2,2,2
1518550376297,3,3,3,3,3,3,2,2
1518559956204,3,3,3,3,3,3,3,2
1518560267918,3,3,3,3,2,2,2,3
1518562180502,3,3,2,3,3,2,2,3
1518562181706,3,3,3,2,2,2,2,3
1518574022358,3,3,3,3,2,3,3,2
1518579132255,3,3,3,3,1,2,2,2
1518579664719,3,3,3,2,2,2,2,3
1518581493217,3,3,3,3,3,2,3,2
1518583033084,3,3,3,2,3,2,2,2
1518584956935,3,3,3,2,2,2,2,2
1518585115691,3,3,3,2,2,2,2,3
1518585146713,3,3,3,3,3,2,2,2
1518585157955,3,3,3,3,2,2,2,2
1518585272380,3,3,3,3,2,2,2,2
1518585420544,3,3,3,3,2,2,2,2
1518585592407,3,3,3,3,2,2,2,2
1518585788605,3,3,3,3,3,3,2,2
1518586046974,3,3,3,3,3,3,0,2
1518586073691,3,3,3,3,2,3,1,2
1518587281898,3,3,3,3,3,3,3,2
1518587456296,3,3,3,2,2,2,2,3
1518587465979,3,3,3,3,3,2,2,2
1518587708497,3,3,2,3,3,2,2,2
1518587898640,3,3,2,3,3,2,2,2
1518588413350,3,3,3,3,2,3,0,2
1518588942238,3,3,2,3,2,2,2,2
1518589208155,3,3,3,3,3,2,2,2
1518589213907,3,3,3,3,2,2,2,2
1518589324897,3,3,3,3,2,2,2,2
1518589347558,3,3,3,3,2,2,2,2
1518589354972,3,3,3,3,2,2,2,2
1518589578419,3,3,3,3,2,2,2,2
1518589674600,3,3,3,2,3,3,3,2
1518589792298,3,3,3,3,3,3,3,2
1518589793470,3,3,3,0,0,3,0,2
1518590131016,3,3,3,3,2,2,2,2
1518590259019,3,3,3,2,2,3,2,3
1518590269482,3,3,2,3,2,2,2,3
1518590279308,3,3,3,3,2,2,2,2
1518590341149,3,3,3,3,2,2,2,2
1518590423630,3,3,3,3,2,2,2,2
1518590466967,3,3,3,2,3,2,2,2
1518590574820,3,3,3,2,2,2,2,1
1518590727813,3,3,3,3,2,2,2,2
1518590960375,3,3,3,3,2,2,2,2
1518590988429,3,3,3,3,2,2,2,2
1518591032750,3,3,3,2,2,2,2,3
1518591091676,3,3,3,3,2,2,2,2
1518591157066,3,3,3,3,2,2,2,2
1518591244253,3,3,3,3,3,3,3,2
1518591245374,3,3,3,0,0,3,0,2
1518591266746,3,3,3,3,2,2,2,3
1518591293519,3,3,3,2,2,2,2,3
1518591359290,3,3,3,3,2,2,2,2
1518591455240,3,3,3,3,2,2,2,2
1518591461595,3,3,3,3,3,3,0,2
1518591462769,3,3,0,2,0,2,2,2
1518591517718,3,3,3,3,2,2,2,2
1518591545764,3,3,3,3,3,3,3,3
1518591546941,3,3,3,2,2,2,3,3
1518591777027,3,3,3,3,2,2,2,2
1518591778380,3,3,3,3,2,2,2,2
1518591852617,3,3,3,3,3,2,2,2
1518591864379,3,3,3,2,2,2,2,2
1518591871948,3,3,3,3,2,2,2,3
1518591877943,3,3,3,3,2,2,2,2
1518591884827,3,3,3,2,2,2,2,2
1518591909509,3,3,2,3,2,2,2,0
1518591928920,3,3,2,3,2,2,2,2
1518592060938,3,3,3,2,2,2,2,2
1518592196841,3,3,2,3,2,2,2,2
1518592238193,3,3,2,3,2,2,2,2
1518592328173,3,3,3,3,2,2,2,2
1518592442678,3,3,3,2,2,3,2,3
1518592459640,3,3,3,3,2,2,2,2
1518592530861,3,3,3,3,2,2,2,2
1518592546593,3,3,2,2,2,2,3,3
1518592572194,3,3,3,3,2,2,2,2
1518592588792,3,3,3,3,2,2,2,2
1518592640383,3,3,2,3,2,2,2,3
1518592662106,3,3,3,3,2,2,2,2
1518592708292,3,3,3,2,2,2,2,2
1518592776254,3,3,3,2,2,3,2,3
1518592778899,3,3,3,2,2,2,2,3
1518592791658,3,3,3,3,3,2,2,2
1518592810626,3,3,3,3,2,2,2,3
1518592811790,3,3,3,3,2,2,2,2
1518592821294,3,3,3,3,2,2,2,2
1518592836223,3,3,3,3,3,3,2,2
1518592849319,3,3,3,3,3,3,2,2
1518592918408,3,3,3,2,3,2,2,2
1518592918904,3,3,3,3,0,2,2,2
1518592919741,3,3,2,2,2,2,3,3
1518593079937,3,3,3,3,2,2,2,3
1518593145794,3,3,3,3,3,2,2,2
1518593162808,3,3,3,2,3,3,2,2
1518593232140,3,3,3,3,2,2,2,2
1518593296188,3,3,3,3,2,2,2,2
1518593311782,3,3,3,3,2,2,2,2
1518593323918,3,3,3,3,3,3,3,2
1518593325143,3,3,3,3,3,3,2,2
1518593376887,3,3,3,3,3,2,2,2
1518593395715,3,3,2,3,2,3,2,2
1518593398291,3,3,3,3,2,2,2,3
1518593438336,3,3,3,3,2,2,2,2
1518593456153,3,3,3,2,2,3,2,2
1518593520447,3,3,3,3,3,3,3,2
1518593521627,3,3,3,0,2,2,3,2
1518593528566,3,3,3,3,2,2,2,2
1518593552806,3,3,3,3,2,2,2,3
1518593596592,3,3,3,3,0,2,2,2
1518593632929,3,3,3,3,2,3,2,2
1518593634499,3,3,3,3,3,3,2,2
1518593711739,3,3,3,2,2,2,2,2
1518593721691,3,3,3,2,2,2,2,2
1518593885219,3,3,3,3,3,3,3,2
1518593892478,3,3,3,2,0,2,0,2
1518593918250,3,3,3,3,2,2,2,3
1518593943984,3,3,2,3,3,2,2,2
1518593949933,3,3,3,2,2,2,2,3
1518593967741,3,3,3,3,3,2,2,3
1518593985137,3,3,3,3,3,3,2,2
1518594028306,3,3,3,3,3,3,2,2
1518594092233,3,3,3,3,1,2,2,2
1518594108126,3,3,3,3,0,2,2,2
1518594128185,3,3,3,3,2,2,2,3
1518594130402,3,3,3,3,2,2,2,2
1518594137271,3,3,3,3,3,3,3,2
1518594162584,3,3,3,3,2,2,2,3
1518594197104,3,3,3,3,2,2,2,3
1518594207814,3,3,3,3,3,3,3,2
1518594209020,3,3,3,0,2,2,3,2
1518594285753,3,3,3,3,2,2,2,2
1518594299667,3,3,3,3,2,2,2,2
1518594315282,3,3,3,3,3,3,2,2
1518594328754,3,3,3,3,2,2,2,3
1518594344216,3,3,3,2,2,3,2,3
1518594390425,3,3,3,3,0,2,2,2
1518594391467,3,3,3,3,2,2,2,2
1518594411196,3,3,2,3,0,2,2,2
1518594418181,3,3,3,3,2,2,2,2
1518594449105,3,3,2,3,3,2,2,3
1518594538035,3,3,3,3,3,3,3,2
1518594538298,3,3,3,3,0,2,0,2
1518594574115,3,3,3,3,2,2,2,2
1518594620898,3,3,3,2,2,2,2,3
1518594621114,3,3,3,3,2,2,2,3
1518594624643,3,3,3,2,3,2,2,2
1518594640385,3,3,3,3,2,2,2,3
1518594656249,3,3,2,3,2,2,3,2
1518594709630,3,3,3,2,0,2,2,2
1518594806904,3,3,3,2,2,2,2,3
1518594807277,3,3,3,3,2,3,3,2
1518594808711,3,3,3,3,2,2,2,3
1518594815573,3,3,3,3,2,2,2,3
1518594870406,3,3,2,3,3,2,2,3
1518594932448,3,3,3,3,2,2,2,2
1518594939047,3,3,3,3,2,2,2,2
1518594967256,3,3,3,3,2,2,2,3
1518594974589,3,3,3,3,3,2,2,2
1518594983810,3,3,3,2,3,2,2,2
1518595008036,3,3,3,2,2,2,2,3
1518595009529,3,3,3,3,2,3,2,0
1518595066461,3,3,3,2,2,3,2,3
1518595086525,3,3,3,3,3,3,2,2
1518595089613,3,3,2,3,2,3,2,2
1518595132507,3,3,3,3,2,2,2,2
1518595155035,3,3,3,3,3,3,2,2
1518595190424,3,3,3,3,3,3,3,2
1518595191552,3,3,3,2,3,2,2,2
1518595199706,3,3,3,2,3,2,3,2
1518595244090,3,3,3,2,3,2,2,2
1518595326748,3,3,3,3,2,2,2,2
1518595349660,3,3,3,3,3,3,2,2
1518595361819,3,3,3,3,2,2,2,2
1518595373304,3,3,3,3,3,2,2,2
1518595431034,3,3,3,3,2,2,2,2
1518595441054,3,3,3,3,2,2,2,2
1518595452619,3,3,3,2,2,2,2,2
1518595477949,3,3,3,3,3,3,3,2
1518595479100,3,3,3,3,3,3,2,2
1518595509753,3,3,3,3,2,2,2,2
1518595617486,3,3,3,2,2,2,2,2
1518595654820,3,3,3,3,0,2,2,2
1518595715439,3,3,3,3,1,0,2,2
1518595759687,3,3,3,2,2,2,2,1
1518595759883,3,3,3,3,2,2,2,2
1518595788006,3,3,3,3,2,2,2,2
1518595815752,3,3,3,2,2,2,2,3
1518595832750,3,3,3,3,2,2,2,2
1518595878832,3,3,3,2,2,2,2,2
1518595905572,3,3,3,2,1,1,2,2
1518595945328,3,3,3,3,2,2,2,2
1518595948540,3,3,2,3,2,2,2,3
1518595950513,3,3,3,3,3,0,0,2
1518595953216,3,3,3,3,2,2,2,2
1518595961758,3,3,3,3,3,2,3,2
1518595966515,3,3,3,3,2,2,2,3
1518595978348,3,3,3,3,2,2,2,3
1518595996929,3,3,2,2,2,2,2,1
1518596001167,3,3,3,3,2,2,2,2
1518596040266,3,3,3,3,0,2,0,2
1518596097849,3,3,3,2,2,2,2,2
1518596147406,3,3,3,3,1,2,0,2
1518596237604,3,3,3,3,3,2,2,2
1518596252023,3,3,3,3,2,3,2,2
1518596254260,3,3,3,3,2,2,2,2
1518596259262,3,3,2,3,2,2,2,2
1518596289574,3,3,3,2,2,2,2,3
1518596300309,3,3,2,2,2,2,3,3
1518596393012,3,3,3,2,3,2,2,3
1518596509552,3,3,3,3,3,3,2,2
1518596555283,3,3,3,3,2,2,2,2
1518596590676,3,3,3,3,2,2,2,2
1518596595958,3,3,3,3,2,2,1,2
1518596632892,3,3,3,3,3,0,2,2
1518596651359,3,3,2,3,2,2,2,2
1518596694367,3,3,3,3,1,2,1,2
1518596694459,3,3,3,3,0,2,0,2
1518596695239,3,3,3,3,3,3,2,2
1518596746167,3,3,3,2,3,2,2,2
1518596767900,3,3,3,2,2,2,2,2
1518596768143,3,3,3,3,2,2,2,2
1518596783337,3,3,2,3,2,3,2,2
1518596845896,3,3,2,3,2,3,2,2
1518596870842,3,3,3,3,1,2,2,2
1518596926380,3,3,3,3,1,2,2,2
1518596962947,3,3,3,2,2,2,2,2
1518596966657,3,3,3,2,2,3,2,3
1518596975194,3,3,3,3,0,2,0,2
1518597009062,3,3,3,2,3,2,2,2
1518597032265,3,3,3,3,2,2,2,2
1518597057695,3,3,3,3,3,2,3,2
1518597104983,3,3,2,3,2,2,2,3
1518597117217,3,3,3,3,2,3,2,2
1518597131968,3,3,3,3,3,3,3,2
1518597133770,3,3,3,3,2,2,2,2
1518597136460,3,3,3,3,3,2,2,2
1518597156400,3,3,2,3,3,2,2,3
1518597172342,3,3,3,3,3,3,3,2
1518597173463,3,3,3,0,2,3,2,2
1518597221469,3,3,3,3,3,2,3,2
1518597229434,3,3,3,3,2,2,2,2
1518597237846,3,3,3,3,2,2,2,2
1518597252229,3,3,3,3,3,3,3,2
1518597253361,3,3,3,3,3,2,2,2
1518597274820,3,3,3,3,3,3,0,2
1518597290214,3,3,3,3,3,3,0,2
1518597306912,3,3,3,3,3,3,3,2
1518597307796,3,3,3,2,2,2,2,3
1518597321304,3,3,3,3,3,3,2,2
1518597330403,3,3,3,3,3,3,3,3
1518597337485,3,3,3,3,0,3,0,3
1518597378130,3,3,3,3,3,3,0,2
1518597421986,3,3,3,3,2,3,3,2
1518597437782,3,3,3,3,3,2,3,3
1518597444467,3,3,3,3,0,3,0,2
1518597461430,3,3,3,3,3,3,0,2
1518597462951,3,3,3,3,2,2,2,2
1518597480846,3,3,2,3,2,2,2,2
1518597499712,3,3,3,3,2,2,2,2
1518597519494,3,3,3,3,2,2,2,2
1518597521982,3,3,3,3,2,2,2,2
1518597536313,3,3,3,2,2,2,2,3
1518597550063,3,3,3,3,3,3,3,2
1518597551294,3,3,3,0,0,3,0,2
1518597576128,3,3,3,3,2,2,2,3
1518597584412,3,3,3,3,3,3,2,2
1518597591168,3,3,3,2,2,2,2,2
1518597630363,3,3,3,3,2,2,2,2
1518597674101,3,3,3,3,2,2,2,2
1518597679347,3,3,3,2,3,2,2,2
1518597688263,3,3,3,3,2,2,2,2
1518597703232,3,3,2,2,2,2,2,3
1518597708271,3,3,3,2,3,2,2,2
1518597757193,3,3,3,3,3,3,2,2
1518597825292,3,3,3,3,2,2,2,2
1518597836332,3,3,3,3,3,3,3,3
1518597849723,3,3,3,3,3,3,3,2
1518597852163,3,3,3,3,2,2,2,3
1518597858368,3,3,3,3,2,2,2,2
1518597866839,3,3,3,3,3,3,2,2
1518597883203,3,3,3,2,2,2,2,2
1518597910730,3,3,2,3,2,2,2,3
1518597937291,3,3,3,3,2,3,2,2
1518597947408,3,3,3,2,2,2,2,2
1518597951488,3,3,3,3,2,2,2,2
1518597957960,3,3,3,3,2,2,2,2
1518597995906,3,3,3,3,3,2,2,2
1518598038561,3,3,3,3,0,2,2,2
1518598048925,3,3,3,3,1,2,2,2
1518598071000,3,3,3,3,2,2,2,2
1518598086862,3,3,3,3,2,2,2,2
1518598206260,3,3,3,3,3,2,2,2
1518598209247,3,3,3,3,2,2,2,2
1518598249177,3,3,3,3,2,2,2,2
1518598297536,3,3,2,2,2,2,3,3
1518598333309,3,3,3,2,2,2,2,2
1518598347598,3,3,3,3,1,2,2,2
1518598412416,3,3,3,3,2,3,2,2
1518598412965,3,3,3,3,2,2,2,3
1518598414476,3,3,3,3,3,3,3,3
1518598465444,3,3,3,3,2,2,2,2
1518598483945,3,3,3,3,2,2,2,2
1518598515833,3,3,3,3,2,2,2,2
1518598522358,3,3,3,3,2,2,2,3
1518598530787,3,3,3,3,3,3,2,3
1518598531909,3,3,3,2,2,3,2,3
1518598596987,3,3,3,3,2,2,2,2
1518598671779,3,3,3,3,3,3,2,2
1518598672881,3,3,3,3,3,3,2,2
1518598723649,3,3,3,3,3,2,3,2
1518598753875,3,3,3,2,2,2,2,3
1518598754798,3,3,3,2,3,2,2,2
1518598759638,3,3,3,3,3,3,3,2
1518598760820,3,3,3,0,0,3,0,2
1518598770652,3,3,3,2,2,2,2,3
1518598790341,3,3,3,3,0,2,2,2
1518598808238,3,3,3,3,2,2,2,2
1518598822221,3,3,3,3,2,2,2,2
1518598832829,3,3,3,3,3,3,3,2
1518598861917,3,3,2,3,3,2,2,2
1518598863162,3,3,3,2,2,2,2,2
1518598876851,3,3,3,3,2,2,2,2
1518598892530,3,3,3,3,3,3,2,2
1518598912498,3,3,3,3,2,2,2,2
1518598944077,3,3,3,3,2,2,2,3
1518598962447,3,3,3,2,2,2,2,2
1518599000610,3,3,3,3,2,2,2,3
1518599007862,3,3,3,3,2,2,2,2
1518599051065,3,3,3,0,2,0,2,2
1518599057113,3,3,3,3,3,2,3,2
1518599099431,3,3,3,2,2,2,2,3
1518599204956,3,3,3,3,2,2,2,3
1518599215916,3,3,3,3,3,2,2,2
1518599225757,3,3,3,3,2,2,2,3
1518599226218,3,3,3,2,2,2,2,2
1518599383724,3,3,3,3,3,3,2,2
1518599385345,3,3,2,2,2,2,3,3
1518599427397,3,3,3,3,2,2,2,3
1518599549458,3,3,3,2,3,2,2,2
1518599585588,3,3,2,3,2,2,3,2
1518599588677,3,3,3,2,0,2,2,2
1518599593144,3,3,3,2,2,2,2,2
1518599593437,3,3,3,3,2,2,3,2
1518599609457,3,3,3,3,2,2,2,2
1518599610691,3,3,2,2,2,2,3,3
1518599616826,3,3,3,2,2,2,2,2
1518599700758,3,3,3,3,3,2,2,2
1518599723872,3,3,3,3,2,2,2,2
1518599752651,3,3,2,3,2,3,2,2
1518599762284,3,3,3,3,2,2,2,2
1518599762889,3,3,2,3,0,2,2,2
1518599782809,3,3,3,0,3,2,0,2
1518599814410,3,3,3,0,2,0,2,3
1518599823078,3,3,3,3,2,2,2,2
1518599826392,3,3,3,3,2,2,2,3
1518599861819,3,3,2,3,2,3,2,2
1518599875868,3,3,3,3,3,3,2,2
1518599877972,3,3,3,3,3,3,3,2
1518599878998,3,3,3,3,2,2,2,3
1518599896496,3,3,3,3,3,3,2,2
1518599904023,3,3,3,2,3,2,2,2
1518599934119,3,3,2,2,3,2,2,2
1518599937435,3,3,3,3,2,2,2,3
1518600017161,3,3,3,2,2,3,2,2
1518600099814,3,3,3,3,2,2,2,2
1518600118487,3,3,2,3,3,2,2,2
1518600162274,3,3,3,3,2,2,2,3
1518600172337,3,3,3,3,2,3,2,2
1518600172428,3,3,3,3,2,2,2,3
1518600181386,3,3,3,2,2,2,2,3
1518600206027,3,3,3,2,3,2,2,3
1518600220323,3,3,3,3,2,2,2,3
1518600234341,3,3,2,2,2,2,3,3
1518600259881,3,3,3,3,3,3,2,2
1518600312584,3,3,2,2,2,2,3,3
1518600319814,3,3,3,3,3,2,2,3
1518600351072,3,3,2,3,2,2,2,2
1518600372776,3,3,3,3,2,2,2,2
1518600395372,3,3,3,3,2,2,2,2
1518600467530,3,3,3,3,2,2,2,3
1518600492095,3,3,3,3,2,2,2,2
1518600534905,3,3,3,3,2,3,2,2
1518600571436,3,3,3,3,3,3,2,2
1518600582738,3,3,3,3,2,2,2,3
1518600586359,3,3,2,3,2,2,2,2
1518600599450,3,3,3,2,2,2,2,2
1518600625407,3,3,3,3,3,2,2,3
1518600678177,3,3,2,3,2,2,2,2
1518600688480,3,3,3,3,2,2,2,2
1518600703981,3,3,3,2,3,2,2,2
1518600705828,3,3,3,3,2,2,2,3
1518600724465,3,3,3,3,3,2,2,2
1518600734586,3,3,3,3,3,3,1,2
1518600741570,3,3,3,2,2,2,2,2
1518600788059,3,3,3,2,2,2,2,2
1518600788515,3,3,3,3,3,1,2,2
1518600789878,3,3,2,2,2,2,3,3
1518600791675,3,3,3,3,3,3,2,2
1518600804831,3,3,3,2,2,2,2,2
1518600818812,3,3,3,3,3,0,2,2
1518600824051,3,3,3,3,3,3,2,2
1518600876882,3,3,3,2,3,2,2,3
1518600979505,3,3,3,3,2,2,2,3
1518600995106,3,3,3,3,3,3,3,2
1518600996201,3,3,3,3,3,3,2,2
1518601005522,3,3,3,3,2,2,2,3
1518601018104,3,3,3,3,3,2,2,2
1518601104968,3,3,3,3,2,2,2,3
1518601109381,3,3,3,3,2,3,2,2
1518601109953,3,3,3,2,3,2,2,2
1518601111491,3,3,3,2,3,2,2,2
1518601132959,3,3,3,3,3,3,2,2
1518601194409,3,3,3,3,3,3,2,2
1518601208274,3,3,3,3,2,2,2,2
1518601214698,3,3,2,2,2,2,2,2
1518601216085,3,3,3,2,2,3,2,3
1518601256990,3,3,2,3,1,2,1,2
1518601294137,3,3,3,3,2,2,2,3
1518601360481,3,3,3,2,2,2,2,2
1518601388477,3,3,3,3,2,2,2,3
1518601472157,3,3,3,3,2,2,2,2
1518601498191,3,3,3,3,3,3,3,2
1518601499288,3,3,3,3,2,2,2,2
1518601529828,3,3,3,2,2,2,2,2
1518601541188,3,3,3,3,2,2,2,2
1518601562828,3,3,2,2,2,2,3,3
1518601584300,3,3,3,3,0,2,1,2
1518601641598,3,3,3,3,2,2,2,2
1518601647830,3,3,3,3,2,2,2,2
1518601656830,3,3,3,2,0,2,2,2
1518601688911,3,3,3,3,3,3,3,2
1518601690033,3,3,3,3,3,3,2,0
1518601734785,3,3,3,3,2,3,2,3
1518601762488,3,3,3,3,0,2,0,2
1518601772100,3,3,3,3,3,3,3,3
1518601784439,3,3,3,3,2,2,2,2
1518601786613,3,3,3,2,2,2,2,2
1518601886453,3,3,3,2,2,2,2,2
1518601886914,3,3,3,3,2,2,2,3
1518601891462,3,3,3,3,3,2,2,3
1518601904479,3,3,3,2,2,2,2,3
1518601924859,3,3,3,2,2,3,2,3
1518601931145,3,3,3,2,2,3,2,3
1518601946327,3,3,3,3,0,2,0,2
1518601952503,3,3,3,3,2,2,2,3
1518601954400,3,3,3,2,2,2,2,2
1518601966875,3,3,2,2,2,2,3,3
1518602002590,3,3,2,3,3,2,2,3
1518602035260,3,3,2,2,2,2,2,3
1518602049405,3,3,3,2,2,3,2,3
1518602050857,3,3,3,3,2,2,2,2
1518602063820,3,3,3,2,2,3,2,3
1518602079301,3,3,3,3,2,2,2,3
