EMS_CALL_IDENTIFIER,VQ_COLOR_t1,VQ_COLOR_CALLS
1516187033780,3,2
1516187143084,3,3
1516187165458,3,3
1516187228840,3,3
1516187233891,2,2
1516187260891,3,2
1516187286345,3,2
1516187289836,3,2
1516187311975,3,2
1516187312318,3,2
1516187322858,3,2
1516187339677,3,2
1516187397779,3,3
1516187402506,3,2
1516187412911,3,2
1516187451758,3,3
1516187487455,3,2
1516187551920,3,2
1516187580216,3,3
1516187614062,3,2
1516187640813,3,3
1516187661757,3,2
1516187671506,3,3
1516187737583,3,3
1516187813140,3,2
1516187820705,3,2
1516187830085,3,2
1516187839484,3,2
1516187841006,3,2
1516187883684,3,2
1516187905702,3,3
1516187931581,3,2
1516187971236,3,3
1516188047537,3,3
1516188060216,3,3
1516188078605,3,2
1516188230688,3,3
1516188352119,3,2
1516188371835,3,3
1516188473001,3,2
1516188479197,3,2
1516188591355,3,2
1516188616118,3,3
1516188644223,3,2
1516188647964,3,3
1516188649838,3,3
1516188675225,3,2
1516188716288,3,2
1516188736611,3,2
1516188740232,3,3
1516188759725,3,2
1516188816247,3,3
1516188841328,3,2
1516188862363,3,3
1516188873112,3,3
1516188879499,3,2
1516188904950,3,3
1516188917968,3,3
1516188924120,3,2
1516188966652,3,2
1516188970008,3,3
1516189031974,3,2
1516189083974,3,2
1516189087033,3,3
1516189130460,3,2
1516189197278,3,2
1516189230924,3,3
1516189270085,3,2
1516189286014,3,2
1516189322993,3,3
1516189327395,3,2
1516189338381,3,2
1516189381950,3,3
1516189383572,3,3
1516189416786,3,2
1516189420482,3,3
1516189423661,3,2
1516189476905,3,3
1516189607717,3,3
1516189613451,3,3
1516189615268,3,3
1516189622086,3,3
1516189624514,3,2
1516189630443,3,2
1516189642759,3,2
1516189658477,3,2
1516189659321,3,3
1516189702485,3,2
1516189727797,3,3
1516189756860,3,2
1516189758087,3,3
1516189777273,3,2
1516189797930,3,2
1516189845983,3,3
1516189847921,3,2
1516189854814,3,2
1516189855976,3,3
1516189859983,3,2
1516189876313,3,3
1516189889955,3,2
1516189961935,3,3
1516190000044,3,3
1516190068396,3,3
1516190068582,3,2
1516190079360,3,3
1516190085442,3,3
1516190106019,3,3
1516190121392,3,2
1516190154351,3,3
1516190289737,3,2
1516190298908,3,2
1516190318350,3,2
1516190347465,3,3
1516190353537,3,3
1516190360586,3,2
1516190375690,3,2
1516190376826,3,3
1516190382346,3,2
1516190397458,3,3
1516190403338,3,3
1516190430900,3,2
1516190476015,3,3
1516190477201,3,2
1516190487599,3,3
1516190501418,3,2
1516190501890,3,3
1516190505874,3,2
1516190514675,3,3
1516190522940,3,2
1516190528322,3,2
1516190551212,3,3
1516190561714,3,2
1516190561755,3,2
1516190562297,3,3
1516190562648,3,2
1516190568406,3,2
1516190574220,3,3
1516190575485,3,2
1516190580258,3,3
1516190608817,3,3
1516190644216,3,3
1516190654163,3,2
1516190657634,3,2
1516190665477,3,3
1516190676575,3,3
1516190677171,3,2
1516190679105,3,2
1516190730906,3,3
1516190743090,3,2
1516190763841,3,3
1516190772676,3,2
1516190782568,3,3
1516190794506,3,2
1516190801147,3,2
1516190838119,3,2
1516190856205,3,2
1516190941941,3,2
1516190947546,3,2
1516190971567,3,2
1516190972983,3,2
1516191006976,3,3
1516191017201,3,2
1516191017998,3,2
1516191021822,3,2
1516191037080,3,2
1516191044901,3,2
1516191085004,3,2
1516191120473,3,3
1516191126878,3,2
1516191136249,3,3
1516191147661,3,2
1516191159983,3,2
1516191225741,3,3
1516191229387,3,3
1516191261520,3,2
1516191264759,3,3
1516191272781,3,2
1516191274327,3,3
1516191282749,3,3
1516191285135,3,3
1516191287662,3,3
1516191304349,3,2
1516191307822,3,3
1516191315164,3,3
1516191333913,3,2
1516191343534,3,2
1516191346134,3,2
1516191407319,3,2
1516191408502,3,2
1516191454193,3,3
1516191463661,3,2
1516191507353,3,2
1516191531157,3,2
1516191531504,3,2
1516191537064,3,2
1516191538241,3,2
1516191572400,3,3
1516191595216,3,2
1516191603015,3,3
1516191618910,3,2
1516191621333,3,2
1516191643840,3,3
1516191646161,3,2
1516191660146,3,2
1516191688048,3,3
1516191691260,3,2
1516191698081,3,2
1516191740794,3,2
1516191743899,3,2
1516191755463,3,3
1516191786700,3,3
1516191795891,3,3
1516191798928,3,2
1516191801790,3,2
1516191822643,3,2
1516191879412,3,2
1516191880682,3,3
1516191901137,3,2
1516191909625,3,2
1516191938942,3,2
1516191969153,3,2
1516192012417,3,3
1516192017726,3,2
1516192040039,3,2
1516192076122,3,2
1516192079567,3,3
1516192094358,3,2
1516192114591,3,2
1516192120014,3,2
1516192152644,3,2
1516192153117,3,2
1516192153684,3,3
1516192159916,3,2
1516192184590,3,2
1516192193432,3,3
1516192222289,3,2
1516192234204,3,2
1516192245220,3,2
1516192259286,3,3
1516192275121,3,2
1516192276248,3,2
1516192294862,3,2
1516192339029,3,2
1516192353759,3,2
1516192372672,3,2
1516192395440,3,2
1516192396013,3,2
1516192429052,3,2
1516192459558,3,3
1516192460665,3,2
1516192468769,3,3
1516192470770,3,3
1516192481558,3,3
1516192493319,3,2
1516192494493,3,3
1516192501937,3,2
1516192510033,3,3
1516192525360,3,3
1516192581335,3,2
1516192585510,3,2
1516192594546,3,2
1516192597506,3,2
1516192603137,3,2
1516192636844,3,2
1516192652053,3,3
1516192665704,3,2
1516192675089,3,2
1516192680148,3,2
1516192726748,3,2
1516192758361,3,3
1516192786579,3,2
1516192803163,3,2
1516192820253,3,3
1516192842150,3,3
1516192861224,3,2
1516192861369,3,2
1516192870701,3,2
1516192887992,3,2
1516192897874,3,3
1516192908667,3,3
1516192914658,3,3
1516192925823,3,2
1516193043568,3,2
1516193065864,3,2
1516193067665,3,2
1516193114572,3,3
1516193121702,3,3
1516193124053,3,2
1516193175302,3,2
1516193192683,3,3
1516193215882,3,3
1516193242496,3,2
1516193242914,3,2
1516193253287,3,3
1516193280291,3,2
1516193283886,3,2
1516193302947,3,3
1516193352037,3,3
1516193356639,3,3
1516193418617,3,2
1516193431108,3,2
1516193453095,3,2
1516193473953,3,2
1516193476204,3,2
1516193487869,3,2
1516193493432,3,3
1516193506022,3,2
1516193596453,3,2
1516193597405,3,2
1516193621685,3,2
1516193649091,3,2
1516193698381,3,2
1516193728100,3,3
1516193758572,3,2
1516193760079,3,2
1516193772493,3,2
1516193772865,3,2
1516193792328,3,2
1516193826901,3,2
1516193837094,3,2
1516193839938,3,2
1516193845594,3,2
1516193877257,3,2
1516193888690,3,2
1516193895196,3,2
1516193945677,3,2
1516193952999,3,2
1516193962256,3,2
1516193989475,3,3
1516193991479,3,3
1516194004398,3,2
1516194018530,3,3
1516194057883,3,2
1516194066798,3,3
1516194089885,3,2
1516194108977,3,2
1516194121893,3,2
1516194182567,3,3
1516194284415,3,3
1516194337471,3,3
1516194357145,3,2
1516194416488,3,3
1516194429778,3,3
1516194434173,3,2
1516194434641,3,2
1516194435706,3,3
1516194465475,3,2
1516194482649,3,3
1516194491633,3,2
1516194496475,3,2
1516194508488,3,3
1516194518615,3,2
1516194586590,3,2
1516194594312,3,3
1516194601159,3,2
1516194613661,3,3
1516194617785,3,3
1516194618106,3,2
1516194629980,3,3
1516194641059,3,3
1516194649863,3,3
1516194652622,3,3
1516194660116,3,2
1516194671397,3,3
1516194674434,3,3
1516194737950,3,3
1516194746777,3,3
1516194765558,3,2
1516194808908,3,2
1516194822782,3,3
1516194833323,3,2
1516194837382,3,2
1516194842197,3,3
1516194850808,3,3
1516194872860,3,2
1516194881052,3,2
1516194912261,3,2
1516194919263,3,3
1516194926048,3,3
1516194975997,3,3
1516194979012,3,2
1516194985995,3,0
1516194992298,3,2
1516194997154,3,2
1516195037750,3,2
1516195062903,3,3
1516195068554,3,3
1516195101159,3,2
1516195117125,3,3
1516195135665,3,2
1516195138529,3,2
1516195174689,3,2
1516195180175,3,3
1516195229733,3,3
1516195242581,3,2
1516195269160,3,3
1516195274949,3,2
1516195283752,3,2
1516195283917,3,3
1516195309192,3,3
1516195328605,3,2
1516195357230,3,2
1516195367231,3,3
1516195399909,3,2
1516195421166,3,2
1516195424231,3,3
1516195453615,3,2
1516195460533,3,2
1516195490738,3,2
1516195512994,3,2
1516195561621,3,2
1516195579512,3,2
1516195614190,3,3
1516195637173,3,2
1516195638331,3,2
1516195654664,3,2
1516195672371,3,2
1516195690895,3,2
1516195705341,3,2
1516195709543,3,3
1516195737438,3,2
1516195764567,3,2
1516195789237,3,2
1516195795296,3,2
1516195796455,3,3
1516195834691,3,3
1516195843891,3,3
1516195862350,3,2
1516195863550,3,3
1516195881065,3,2
1516195882836,3,3
1516195889447,3,2
1516195890600,3,2
1516195907305,3,2
1516195946343,3,2
1516195951477,3,2
1516196015216,3,2
1516196027564,3,2
1516196044146,3,2
1516196048756,3,2
1516196060873,3,2
1516196087704,3,2
1516196087820,3,2
1516196094589,3,3
1516196100718,3,2
1516196101818,3,2
1516196105226,3,3
1516196124795,3,3
1516196155006,3,2
1516196179156,3,3
1516196200899,3,2
1516196250707,3,2
1516196254959,3,2
1516196271161,3,2
1516196296881,3,2
1516196304345,3,2
1516196313871,3,2
1516196389015,3,2
1516196399222,3,2
1516196425178,3,2
1516196431213,3,2
1516196438575,3,2
1516196446899,3,2
1516196459412,3,3
1516196465014,3,2
1516196466614,3,2
1516196478866,3,3
1516196480244,3,3
1516196494377,3,3
1516196520907,3,3
1516196531238,3,3
1516196537609,3,2
1516196550892,3,2
1516196578567,3,2
1516196583236,3,3
1516196594124,3,2
1516196631010,3,3
1516196631968,3,3
1516196632864,3,3
1516196633855,3,3
1516196634988,3,3
1516196636025,3,3
1516196637005,3,3
1516196637995,3,3
1516196639135,3,2
1516196639691,3,3
1516196640732,3,3
1516196641445,3,3
1516196641757,3,3
1516196642615,3,3
1516196643642,3,3
1516196644643,3,3
1516196645574,3,3
1516196646581,3,3
1516196648659,3,3
1516196678317,3,3
1516196722045,3,2
1516196757307,3,2
1516196767447,3,2
1516196781401,3,2
1516196817292,3,2
1516196882192,3,2
1516196891771,3,3
1516196927641,3,3
1516196939684,3,2
1516196944680,3,2
1516196960662,3,3
1516196976233,3,2
1516196986418,3,3
1516196997410,3,2
1516196999645,3,2
1516197025100,3,3
1516197041804,3,2
1516197045958,3,2
1516197059660,3,2
1516197110158,3,2
1516197154734,3,2
1516197178842,3,3
1516197205867,3,2
1516197262576,3,3
1516197275753,3,2
1516197307065,3,2
1516197351817,3,2
1516197397076,3,3
1516197406094,3,2
1516197410997,3,2
1516197422762,3,2
1516197433370,3,2
1516197574016,3,2
1516197582136,3,2
1516197626794,3,2
1516197644616,3,2
1516197665511,3,1
1516197667422,3,2
1516197680178,3,2
1516197730222,3,3
1516197755091,3,2
1516197774306,3,2
1516197818671,3,2
1516197826567,3,2
1516197867835,3,2
1516197869915,3,2
1516197920275,3,2
1516197961065,3,2
1516197999000,3,2
1516198019538,3,2
1516198019734,3,2
1516198070364,3,2
1516198110537,3,2
1516198124200,3,2
1516198148519,3,2
1516198165886,3,2
1516198223042,3,3
1516198228545,3,2
1516198234269,3,2
1516198251966,3,3
1516198270057,3,3
1516198301449,3,2
1516198343898,3,3
1516198367855,3,2
1516198373268,3,2
1516198374453,3,2
1516198412759,3,3
1516198415465,3,2
1516198432262,3,2
1516198510234,3,3
1516198514881,3,2
1516198525109,3,2
1516198525590,3,2
1516198529475,3,2
1516198560678,3,2
1516198565640,3,2
1516198585537,3,2
1516198609933,3,2
1516198621097,3,3
1516198637327,3,2
1516198638167,3,2
1516198639303,3,2
1516198646047,3,2
1516198672675,3,2
1516198679902,3,2
1516198684793,3,2
1516198685954,3,2
1516198703537,3,3
1516198731353,3,2
1516198759924,3,2
1516198892932,3,2
1516198964232,3,3
1516198973333,3,2
1516198995281,3,2
1516199029276,3,2
1516199041011,3,3
1516199060515,3,3
1516199071877,3,2
1516199083045,3,3
1516199095953,3,3
1516199098140,3,2
1516199124847,3,3
1516199133805,3,2
1516199140748,3,2
1516199145044,3,2
1516199149740,3,2
1516199153250,3,2
1516199162710,3,2
1516199165339,3,2
1516199165492,3,2
1516199194493,3,2
1516199231070,3,2
1516199236650,3,2
1516199249369,3,2
1516199279103,3,3
1516199295660,3,2
1516199360005,3,3
1516199371032,3,2
1516199409048,3,2
1516199410241,3,2
1516199411337,3,3
1516199437063,3,2
1516199458958,3,2
1516199513720,3,3
1516199513733,3,3
1516199515684,3,3
1516199531959,3,3
1516199630771,3,3
1516199634023,3,2
1516199637761,3,3
1516199680729,3,2
1516199689266,3,3
1516199724066,3,2
1516199751111,3,2
1516199785584,3,2
1516199795846,3,2
1516199837004,3,3
1516199846743,3,3
1516199855800,3,3
1516199863129,3,3
1516199892398,3,3
1516199896219,3,3
1516199945852,3,2
1516199967525,3,2
1516199971596,3,2
1516200002498,3,3
1516200014886,3,2
1516200017823,3,3
1516200022244,3,2
1516200033657,3,2
1516200038667,3,2
1516200073737,3,2
1516200088607,3,3
1516200115513,3,2
1516200147454,3,2
1516200180805,3,2
1516200208891,3,2
1516200272635,3,2
1516200293643,3,3
1516200320587,3,2
1516200333340,3,3
1516200334922,3,3
1516200352265,3,3
1516200373739,3,2
1516200376870,3,2
1516200377957,3,2
1516200382354,3,2
1516200399580,3,2
1516200400784,3,2
1516200434946,3,2
1516200484966,3,3
1516200489300,3,2
1516200518266,3,3
1516200538051,3,2
1516200612984,3,3
1516200614255,3,3
1516200641327,3,3
1516200713230,3,2
1516200810184,3,2
1516200815247,3,2
1516200845632,3,2
1516200876530,3,2
1516200899916,3,3
1516200916019,3,3
1516200986462,3,2
1516201060035,3,2
1516201116952,3,2
1516201247021,3,2
1516201258371,3,2
1516201267603,3,3
1516201318392,3,3
1516201334958,3,2
1516201372376,3,3
1516201395987,3,2
1516201414951,3,2
1516201444701,3,2
1516201450477,3,3
1516201461429,3,2
1516201474137,3,2
1516201491241,3,2
1516201526609,3,2
1516201527721,3,2
1516201566747,3,3
1516201575644,3,3
1516201579921,3,3
1516201596502,3,2
1516201626930,3,2
1516201701338,3,2
1516201717470,3,2
1516201724722,3,3
1516201754775,3,2
1516201788610,3,2
1516201814598,3,3
1516201826810,3,3
1516201834477,3,2
1516201878638,3,3
1516201939973,3,3
1516201948170,3,2
1516201970394,3,2
1516201971545,3,3
1516202012000,3,2
1516202027956,3,2
1516202056213,3,2
1516202060554,3,2
1516202092863,3,3
1516202113214,3,3
1516202125795,3,2
1516202133234,3,2
1516202134412,3,2
1516202203603,3,2
1516202247939,3,2
1516202261207,3,3
1516202289294,3,3
1516202309754,3,3
1516202323408,3,3
1516202373505,3,3
1516202384027,3,3
1516202385291,3,3
1516202433938,3,2
1516202457515,3,2
1516202526853,3,2
1516202534778,3,2
1516202579965,3,2
1516202587786,3,2
1516202594382,3,2
1516202627349,3,2
1516202627595,3,2
1516202633681,3,2
1516202710846,3,3
1516202887047,3,2
1516202888063,3,3
1516202889471,3,3
1516202907867,3,1
1516202930779,3,2
1516202972097,3,1
1516203010435,3,3
1516203021175,3,2
1516203047704,3,2
1516203049430,3,2
1516203055362,3,2
1516203062752,3,2
1516203080851,3,2
1516203119961,3,3
1516203125469,3,2
1516203130883,3,2
1516203133874,3,2
1516203317086,3,2
1516203366392,3,2
1516203441920,3,2
1516203492567,3,3
1516203501655,3,2
1516203503147,3,2
1516203510487,3,2
1516203540134,3,2
1516203665163,3,2
1516203689690,3,2
1516203778375,3,2
1516203841351,3,2
1516203849844,3,2
1516203850491,3,2
1516203851088,3,3
1516203927446,3,2
1516203954503,3,2
1516203970729,3,3
1516204027338,3,3
1516204066298,3,3
1516204068756,3,2
1516204082848,3,3
1516204128495,3,2
1516204135052,3,2
1516204145194,3,2
1516204162588,3,3
1516204225968,3,3
1516204235038,3,2
1516204256412,3,2
1516204260783,3,3
1516204264395,3,3
1516204449631,3,2
1516204457857,3,2
1516204480443,3,3
1516204526354,3,3
1516204533880,3,2
1516204545885,3,3
1516204654307,3,2
1516204714054,3,2
1516204724202,3,2
1516204730550,3,2
1516204734514,3,3
1516204756416,3,3
1516204769295,3,2
1516204794125,3,3
1516204801703,3,3
1516204870397,3,2
1516204873105,3,3
1516204876677,3,3
1516204891796,3,2
1516204892036,3,2
1516204917211,3,2
1516204947916,3,3
1516204981062,3,2
1516204993872,3,3
1516205000985,3,2
1516205135972,3,3
1516205161430,3,3
1516205173334,3,3
1516205179115,3,2
1516205188896,3,2
1516205271167,3,2
1516205298963,3,2
1516205351041,3,2
1516205372230,3,2
1516205373658,3,2
1516205472887,3,2
1516205506123,3,3
1516205520887,3,2
1516205529332,3,3
1516205541164,3,2
1516205554533,3,3
1516205578612,3,2
1516205582902,3,2
1516205633848,3,2
1516205635006,3,2
1516205683231,3,2
1516205728678,3,2
1516205738555,3,2
1516205792580,3,3
1516205828081,3,2
1516205904690,3,2
1516205974452,3,2
1516205975416,3,3
1516205976810,3,2
1516206011258,3,2
1516206012857,3,2
1516206054142,3,2
1516206089804,3,2
1516206156855,3,2
1516206186431,3,2
1516206197428,3,2
1516206362789,3,3
1516206417547,3,3
1516206431924,3,2
1516206607636,3,3
1516206640686,3,2
1516206644953,3,3
1516206667206,3,2
1516206675489,3,3
1516206708178,3,2
1516206929596,3,3
1516206959499,3,2
1516207017653,3,3
1516207035636,3,3
1516207138558,3,3
1516207153197,3,1
1516207306331,3,2
1516207315850,3,2
1516207351171,3,2
1516207638779,3,2
1516207743704,3,2
1516207756863,3,3
1516207876579,3,2
1516207912789,3,3
1516208249873,3,3
1516208259893,3,3
1516208264949,3,3
1516208279858,3,3
1516208289519,3,2
1516208291672,3,3
1516208315231,3,3
1516208369933,3,3
1516208371407,3,3
1516208381558,3,2
1516208438548,3,2
1516208455108,3,2
1516208479599,3,3
1516208489260,3,2
1516208506621,3,2
1516208558832,3,3
1516208584298,3,3
1516208811131,3,2
1516209250174,3,2
1516209283947,3,2
1516209435087,3,2
1516209595760,3,2
1516209785997,3,3
1516209951652,3,2
1516210136287,3,2
1516210293100,3,2
1516210529905,3,3
1516210704675,3,3
1516210727715,3,3
1516210781897,3,2
1516211108166,3,2
1516211251107,3,2
1516211441154,3,2
1516211495139,3,3
1516211554043,3,2
1516211800150,3,3
1516211889880,3,2
1516212600979,3,3
1516212780889,3,2
1516212993436,3,2
1516213100690,3,2
1516213208496,3,2
1516213279363,3,2
1516213643105,3,2
1516214720377,3,3
1516215277845,3,2
1516217297606,3,3
1516217378458,3,3
1516217904238,3,3
1516217991222,3,3
1516218246703,3,3
1516219572520,3,3
1516220205655,3,2
1516220408876,3,2
1516220499629,3,2
1516223702914,3,3
1516244023178,3,3
1516244044134,3,2
1516246826392,3,2
1516247945389,3,2
1516249540447,3,2
1516250503401,3,3
1516250571252,3,2
1516251103665,3,2
1516251712463,3,2
1516252073515,3,2
1516252439284,3,2
1516252653224,3,2
1516252706347,3,3
1516252761658,3,2
1516253464228,3,3
1516253516053,3,2
1516253630454,3,2
1516254000895,3,2
1516254279852,3,3
1516254337964,3,3
1516254494255,3,1
1516254526462,3,3
1516254617999,3,2
1516254731007,3,2
1516254834782,3,2
1516254850610,3,3
1516254855662,3,3
1516255091451,3,3
1516255128763,3,3
1516255129956,3,3
1516255148206,3,3
1516255149414,3,3
1516255170245,3,2
1516255214879,3,3
1516255415992,3,3
1516255476134,3,2
1516255629711,3,2
1516255678629,3,2
1516255693594,3,2
1516255742072,3,3
1516256047391,3,2
1516256134512,3,2
1516256279419,3,2
1516256393783,3,3
1516256634644,3,2
1516256689958,3,3
1516256739255,3,3
1516256754790,3,2
1516256811682,3,2
1516256845163,3,3
1516257092559,3,2
1516257216713,3,3
1516257249680,3,2
1516257400339,3,3
1516257462403,3,3
1516257599360,3,3
1516257622800,3,3
1516257720792,3,2
1516257762875,3,2
1516257774049,3,3
1516257797431,3,2
1516257857928,3,2
1516257859197,3,2
1516257937139,3,2
1516257984254,3,2
1516258014206,3,2
1516258069850,3,2
1516258095143,3,2
1516258160058,3,3
1516258224895,3,3
1516258282037,3,2
1516258286006,3,2
1516258362663,3,2
1516258444583,3,2
1516258476550,3,3
1516258504051,3,2
1516258589124,3,2
1516258590937,3,3
1516258620313,3,2
1516258636974,3,3
1516258665408,3,2
1516258667203,3,2
1516258790124,3,3
1516258848396,3,2
1516258865587,3,2
1516258868107,3,3
1516258895674,3,2
1516258950878,3,2
1516258952062,3,2
1516259022158,3,2
1516259138423,3,2
1516259144761,3,3
1516259162192,3,2
1516259205103,3,2
1516259229137,3,2
1516259237748,3,3
1516259287153,3,2
1516259303672,3,3
1516259352760,3,2
1516259398991,3,3
1516259401534,3,3
1516259403080,3,3
1516259410729,3,2
1516259486773,3,2
1516259492179,3,2
1516259498608,3,2
1516259537042,3,2
1516259551071,3,3
1516259560520,3,3
1516259571192,3,2
1516259572365,3,2
1516259612585,3,2
1516259613812,3,2
1516259616544,3,2
1516259629528,3,3
1516259689449,3,3
1516259726796,3,2
1516259741719,3,3
1516259773759,3,2
1516259804067,3,2
1516259804435,3,3
1516259879800,3,2
1516259899678,3,2
1516259923022,3,2
1516259944140,3,3
1516259979993,3,2
1516259981148,3,2
1516260009375,3,2
1516260021992,3,3
1516260039601,3,3
1516260043839,3,2
1516260044583,3,2
1516260082136,3,2
1516260087839,3,2
1516260115066,3,2
1516260130785,3,2
1516260161822,3,2
1516260166678,3,2
1516260168480,3,3
1516260183433,3,2
1516260184591,3,3
1516260195726,3,3
1516260253938,3,3
1516260327126,3,2
1516260381646,3,2
1516260439375,3,3
1516260501760,3,3
1516260523118,3,2
1516260541336,3,3
1516260550998,3,2
1516260551325,3,2
1516260576786,3,3
1516260581388,3,2
1516260583938,3,3
1516260599289,3,2
